c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,1.0566825463711746,1.3106157730105474,0.031957350725100725,14.714732666098824,-3.4623565882723035
0.9,0.0,0.0,1.131769397599737,1.3211417616197028,0.030754449591703512,16.40039599121705,-3.462484731691731
1.1,0.0,0.0,0.3617765646013548,1.2522182015814582,0.0355516087879716,21.42791004696853,-3.4619477295321337
1.0,-0.1,0.0,0.8384199321576428,1.2988010644076546,0.033006325071040524,13.174237128493534,-3.462241125151064
1.0,0.1,0.0,0.8127401828384674,1.2983033790520662,0.03278784157330811,11.213559710786614,-3.462265721277067
1.0,0.0,-0.1,0.6796166011834454,1.2985626426465242,0.03373533849400726,17.826647331002498,-3.4621580308156545
1.0,0.0,0.1,1.0673310663501925,1.304303244360282,0.03215059049407887,19.542789723427983,-3.462335922246211
0.7,-0.1,-0.2,0.5950585460026054,1.2928802833318935,0.027150138936232943,19.676965536149446,-3.462843200960248
0.8,0.0,0.0,1.6418509546311622,1.3440931044470392,0.02874226888427631,12.85383558705309,-3.462687973292155
0.9,-0.1,0.0,1.1121803856564276,1.3199705425059596,0.031780088556372224,15.151309892442779,-3.4623751589673595
0.9,0.1,0.0,1.6827532454678082,1.3621291500850485,0.031177910981855704,12.37242426088925,-3.462436851584426
0.9,0.0,-0.1,1.1334548679586534,1.320663564842164,0.03202300904627268,15.035623839708501,-3.462348601235457
0.9,0.0,0.1,1.424322041334102,1.3362464902828042,0.03093881560249536,11.506476901868648,-3.462464172657294
1.1,0.4,0.1,0.38867737000674396,1.256953858136602,0.03693710992007942,19.245757458373213,-3.4617759916544526
0.8,0.1,0.0,1.1396751195761778,1.3509520729080529,0.027113452108050003,11.68294499234945,-3.462843295630138
0.9,0.2,0.0,1.447462841846065,1.3410011102353903,0.030021096271017053,15.595653043263434,-3.462559567546973
0.9,0.1,-0.1,1.2722083849711676,1.3373570580472793,0.031717175090955674,18.229760295856465,-3.4623806402208386
0.9,0.1,0.1,1.827078876251848,1.3716678264980215,0.03299180859578777,12.312627267931388,-3.462236684301761
1.0,0.3,-0.1,1.4003843978372716,1.3388747179801699,0.03296950504279432,10.796771474216131,-3.462241894876568
0.8,0.1,0.1,2.0478383957986694,1.3929780961086475,0.028038196192762137,23.330286137765004,-3.4627535111564005
1.0,0.1,0.1,0.8190024733403539,1.2859309120194744,0.03249865686851679,11.570849117358627,-3.4622990014963118
0.9,0.2,0.1,1.4254947230518862,1.3263489077861539,0.031074313984107205,18.746498276663747,-3.462450535838959
0.9,0.1,0.2,1.454566927742616,1.331935992270185,0.03149067097380209,10.101054886185088,-3.4624055548538415
1.0,0.1,0.4,1.0341113617374456,1.340928279205657,0.03675654957086379,21.804298784155677,-3.461789791196796
0.7,0.1,0.1,0.6444984006263205,1.2964549643687215,0.02701340041869901,18.695001073348458,-3.4628556420838184
0.8,0.0,0.1,1.815474601007346,1.3447303421662715,0.028442780996083685,10.407496544282852,-3.462717246009351
0.8,0.2,0.1,0.9480599878742855,1.307327746089304,0.027177011672382782,24.302236174662315,-3.462839868875671
0.8,0.1,0.2,1.586274576093373,1.3792553934379705,0.02944084015434266,13.958809327960054,-3.462616112371584
0.7,-0.1,0.4,0.3848670258218916,1.272088219206334,0.02981619633793117,19.779191423646182,-3.462585337026913
0.9,0.2,0.3,1.2032005129812737,1.335532055614298,0.03461501277829864,10.887478193372385,-3.462051897273893
1.1,-0.1,-0.1,0.5188425936653076,1.273944551948179,0.0344388603887267,16.281527698042492,-3.462078411877642
0.8,0.1,-0.1,0.8924823513109976,1.3188919904005738,0.028085071481203688,17.51840645701183,-3.462753415740724
0.7,0.1,0.2,0.46128037032043084,1.272926673607053,0.027386562811176973,12.62126483560308,-3.462822374729501
0.7,0.0,0.1,0.7428364386554988,1.3051966588778514,0.02670226665987095,15.568884729248643,-3.4628836932123597
1.0,-0.1,0.1,0.7183155990011698,1.2875044224034389,0.032858599847260056,20.084914871080706,-3.4622587089140415
0.7,0.1,-0.1,0.3233877163020137,1.2686707548096552,0.025495363830699128,11.4895748174314,-3.4629931928169158
0.7,0.2,0.1,0.2626872764427681,1.2512994700572901,0.027410942844717227,23.320900404130775,-3.4628214011382044
0.7,-0.2,-0.1,0.2500562660337578,1.2503445606389958,0.02708252540000748,11.173780698722558,-3.4628519591778497
0.7,-0.2,0.2,0.38388049103271155,1.2732758640483728,0.028488035538962793,14.425861557411501,-3.462717361068478
0.8,-0.1,0.1,1.4018588245379204,1.327926565954025,0.0284348424620612,13.890820896835072,-3.462719060589874
1.1,-0.1,0.3,0.01858481496142115,1.2112477680449516,0.03647350226821957,12.93280653445312,-3.4618390270064876
0.7,0.2,0.3,0.42052647887723615,1.2748163396669943,0.027267646744423297,10.081946830373527,-3.4628333479860567
0.7,0.0,-0.0,0.5134133419252449,1.2863326139366138,0.025952463500430727,17.63120496561131,-3.462952140817511
1.1,0.0,0.3,0.11285592763198572,1.22192094526065,0.03709144782381535,18.19604930419834,-3.461760465940256
0.7,0.2,0.4,0.39299743708842766,1.2742489922185822,0.027390878729325135,22.04210996437857,-3.4628218878266512
0.8,0.3,0.1,0.9339332832670492,1.3247684855708253,0.028950141472104216,22.423147393563585,-3.4626686875804378
0.7,0.3,-0.1,0.09871328839747333,1.2381845212827791,0.024709487100100184,20.504848044389128,-3.4630619882749856
0.8,-0.2,0.2,0.9682907729569633,1.3256312007461446,0.029722907748495786,15.784606997025183,-3.462591103782601
1.1,-0.1,0.2,-0.03347004994959219,1.2072918097292737,0.03521166457045679,11.647785328279372,-3.461993322127012
1.0,0.2,-0.1,0.8378733512326182,1.2920191670573231,0.032243312738883215,15.411487122198052,-3.4623267201141728
0.7,-0.1,0.2,0.5176615028221079,1.2857714029309752,0.028348433163680416,19.37136021922189,-3.462730100223601
0.9,0.2,-0.1,1.354160009325796,1.3337683710884694,0.030108411446347523,13.457231793688187,-3.4625510829961916
1.0,0.2,0.3,1.219195461994138,1.3429062091868316,0.03694169845887846,22.37132499545237,-3.46176623103522
0.8,0.4,-0.2,0.31154475147664223,1.2771686735513124,0.027355018321383193,24.782061594537275,-3.46282505493348
0.7,0.1,0.4,0.8648099568415316,1.3310441528087265,0.028102760466969877,17.441505655876952,-3.4627509816025714
0.7,0.3,0.4,0.21802219164843759,1.2483921895788674,0.028166972107936287,13.998447456254695,-3.4627499790426524
1.0,0.4,-0.1,0.9936726728733711,1.305611926878709,0.03271947029633921,11.535840445057573,-3.462272751452935
0.9,0.3,0.2,1.260255067228764,1.3639031285071936,0.03229216527419886,11.391918413820118,-3.4623155710620006
0.7,0.1,0.0,0.5075084531215391,1.2899124101874546,0.02573078530706223,11.03287036316933,-3.462971509075634
0.8,0.3,-0.1,0.21875627734431435,1.25887098563407,0.027589591010388558,17.431148200016597,-3.462804181072551
1.1,0.4,-0.1,0.5424069462626457,1.2750664988484073,0.03678731241103842,23.55525445779744,-3.4617928571780907
0.8,0.2,0.2,1.1652028196131698,1.3427396419213853,0.02788750290750402,20.784857592498156,-3.4627708975271814
0.9,-0.2,0.1,0.2852625551367349,1.2471018528549287,0.03050113889775181,13.658499794625605,-3.462516733192271
0.9,0.2,-0.2,1.4665365656612466,1.3548732541821322,0.030987036666632377,15.319251550088538,-3.4624577002825574
0.8,-0.0,0.3,0.6189368954073916,1.2921187794891347,0.029868190706376273,23.76238710704412,-3.4625786260512235
0.8,0.4,-0.1,0.35596481118056866,1.27575458329372,0.027773384632118953,20.074953957883892,-3.462785790424989
0.7,0.4,-0.1,0.2889055330730394,1.270154166976285,0.026850660059512026,24.921012741578174,-3.4628721083334617
0.7,-0.2,0.3,0.22029826402608452,1.2487721299269916,0.031232776139029673,10.031528870926362,-3.4624396386397756
0.7,0.2,-0.2,0.1070729396948141,1.2404909679547602,0.0252940960537177,23.034234474463446,-3.463012084832707
1.0,0.3,0.0,0.735164218855053,1.2758194672412058,0.032221110967036476,11.598347413687232,-3.4623304966205657
1.0,0.1,-0.2,1.007568107910523,1.3573317830510003,0.03435729152656395,14.800456278763841,-3.462080345009863
1.1,0.1,0.1,0.7092295630884039,1.2844994573324247,0.03606103459648414,17.462513743505365,-3.4618821739104964
0.8,-0.1,-0.1,0.6206405869922793,1.2755089849253733,0.02748002951322573,10.126115130694254,-3.4628134666871846
0.8,0.3,0.2,1.2333921338340292,1.3317502045809808,0.030342672534940846,11.86550130362248,-3.4625269966168153
