c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,0.6573122294589389,1.3576810399943544,0.02987008273666267,23.084309374026812,-3.4625739155744086
0.9,0.0,0.0,0.035182712745487,1.2909410529815053,0.028243935897767383,19.367131704921903,-3.4627398638094564
1.1,0.0,0.0,0.011888802990380328,1.2810134038388679,0.034114027910549134,10.582106626542084,-3.4621157636678506
1.0,-0.1,0.0,-0.04018553292269472,1.280609586402622,0.029555958694836546,16.6308614270045,-3.4626111014764827
1.0,0.1,0.0,0.48866993359993804,1.3363535995070794,0.031077718704730518,10.054737453607203,-3.4624494283297507
1.0,0.0,-0.1,0.44044501687381826,1.3400768978378923,0.028510324074534837,11.107956162349563,-3.462710948381833
1.0,0.0,0.1,0.10831760899922721,1.2950410670152361,0.03089878246834219,23.004648548518393,-3.4624714629131015
1.2,-0.2,-0.2,0.6388669101417555,1.3596051139121257,0.03372938315996716,15.719379854337223,-3.462153376006959
0.8,-0.2,0.2,0.18556924850234846,1.310967350157468,0.031095798576372003,17.29100082524745,-3.4624494067415634
1.0,-0.2,-0.2,0.5614001114844774,1.370368054240638,0.028807214952678,13.737460350524204,-3.4626799331833342
0.7,-0.0,-0.2,1.570667286398161,1.5182357573511556,0.02699565941876037,23.981924773350862,-3.462845429769338
0.8,-0.0,-0.2,1.0379038580222342,1.4177713865856558,0.02718552924221862,17.202697316929836,-3.4628329253068753
0.7,-0.1,-0.2,1.8914467380515172,1.5140166880923502,0.02683406985135837,17.714720332302765,-3.462860634946959
0.7,0.1,-0.2,0.3817420102544635,1.356657980807386,0.026829318436879836,23.591177289037134,-3.462869222596359
0.7,-0.0,-0.3,1.2481702403116426,1.478221676436892,0.027908071192341198,20.249927231946423,-3.462761221409002
0.7,-0.0,-0.1,1.3291346249148344,1.4692436734451253,0.026742718290421946,20.64022127218345,-3.4628712949841414
0.7,-0.2,-0.3,1.9815510177773612,1.5742389351247894,0.027963262894051235,10.519372899942516,-3.4627507994292324
0.8,-0.2,-0.3,1.1170387487917346,1.4441738848302608,0.02754211780110091,10.500449788624643,-3.462797981077153
0.7,-0.3,-0.3,1.1127915398998607,1.47419829351446,0.028045244030249217,13.912108745099243,-3.462748232457572
0.7,-0.1,-0.3,1.655575350195368,1.554924738486206,0.02799728070274013,17.239653294235588,-3.46274851644268
0.7,-0.2,-0.4,1.3062641604542564,1.5282439314050111,0.028974100101671885,13.535373450009203,-3.4626539442796807
0.7,-0.2,-0.2,1.659824947943972,1.5346594377830842,0.02764247387975083,14.149283917131482,-3.4627836506163976
0.7,-0.1,-0.5,1.473004762337895,1.4899965480420434,0.02866183452438001,21.448732078418487,-3.4626871511400736
0.7,-0.4,-0.4,0.9472778738212859,1.4432827856309476,0.02867275793436695,20.20322055196251,-3.4626887829468562
0.8,-0.4,-0.3,1.217269872885973,1.4373366368789506,0.027922271374086885,20.739703634666697,-3.462762128109607
1.0,-0.5,-0.1,1.1766918107318904,1.432457918452947,0.02961710440414611,20.995161755245604,-3.4625948553778496
0.7,-0.3,-0.5,0.9810279871218929,1.453867009930426,0.027814833698769782,16.717418072185037,-3.4627714924637405
0.7,-0.3,-0.2,1.022225878289799,1.433544576738904,0.0275063617891716,16.460683283858398,-3.462801941993983
1.0,-0.4,-0.5,0.9184875809778119,1.4440465186579616,0.028120854900946603,14.878094796077376,-3.4627426152600003
0.8,-0.3,-0.4,0.818398950845652,1.4522442191042024,0.02707570324376549,16.95487116680694,-3.462841341907265
0.7,-0.5,-0.3,0.7742696878514372,1.425890344541117,0.028818266408434642,14.316981246830748,-3.4626754446956
0.7,-0.3,-0.4,1.0507773622431746,1.4643875841942058,0.027803627117742678,19.284938982098502,-3.462771987897082
0.7,-0.4,-0.1,0.3707855751455146,1.3484768666758231,0.0281008808547155,23.765674427595894,-3.4627501133018135
0.7,-0.5,-0.6,1.5795312983297847,1.5294534055575977,0.03053469304174019,18.5761433801202,-3.4624936943208167
0.7,-0.3,-0.1,0.7681195040408904,1.3785646453655342,0.02623880006676765,12.246954458045407,-3.4629217564961334
1.0,0.1,-0.6,2.276060317292023,1.6300116398711861,0.030543559378383,23.095652019767485,-3.4624865533921185
0.9,0.1,-0.6,1.2335849296403891,1.535479471338794,0.034667425181248025,17.09833728146933,-3.4620283630039004
1.1,0.1,-0.6,1.7942426265998044,1.6031881044417713,0.03274611574339779,14.105277968386348,-3.46224702119847
1.0,0.0,-0.6,1.1276374676424357,1.5204359048363696,0.030850486001015198,13.676652911417294,-3.462460832545702
1.0,0.2,-0.6,2.69217935569566,1.6559508088143944,0.035575508535077016,21.74274889478017,-3.4619083058246436
1.0,0.1,-0.5,0.7743141235273224,1.461449928788853,0.030301448199037715,10.314937634121005,-3.4625224866617432
1.3,0.5,-0.6,2.068915747295014,1.5497340884358726,0.03367816435701606,11.332632572961446,-3.462143929994114
0.9,0.2,-0.6,1.6708411793202713,1.5614155839069097,0.03453746067247008,18.9729150736549,-3.462041802142714
1.1,0.2,-0.6,2.248969564167716,1.6527275810660609,0.03309603378535821,11.76442682593937,-3.462203675077834
1.0,0.3,-0.6,2.9164332935797423,1.6751382917218032,0.036866319849277546,12.943772973707581,-3.4617445678634806
1.0,0.2,-0.5,1.3648906441604973,1.5256602947835014,0.029044937684014966,12.20866248106351,-3.4626470005229004
1.0,0.1,-0.4,0.9483350262264147,1.4216463529831422,0.03125878447635701,15.00927646055113,-3.4624239086933892
0.9,0.3,-0.6,2.9748480823971466,1.630066645664323,0.03394600004578884,18.06355754036015,-3.4621065851073234
1.1,0.3,-0.6,3.5511574748695214,1.7277822678789758,0.03583196356351468,19.524573283557544,-3.46187083205725
1.0,0.4,-0.6,2.6522103278294002,1.6960689598247167,0.03372304020753542,14.446148482219332,-3.46212798072677
1.0,0.3,-0.5,2.1567108164803273,1.5905050002005243,0.03227465865345503,10.425588956338634,-3.4623009234349587
1.2,0.3,-0.6,2.9811553323924804,1.717520840441999,0.03635459405041322,16.037232273217775,-3.461806084981183
1.1,0.4,-0.6,2.2870971660002986,1.6508142085809079,0.03560555759713749,18.663693043868488,-3.4619050124952335
1.1,0.3,-0.5,3.3803985496546716,1.637213777039982,0.031274087806304654,19.697315943992358,-3.462407901390241
1.2,0.1,-0.6,2.676717573792741,1.6390631771709452,0.035663729123237405,15.693905941130536,-3.4618987871002087
1.3,0.6,-0.6,1.3193225801881845,1.466303697838622,0.03433970612268805,12.202285459811009,-3.462073017583895
0.9,0.0,-0.6,1.8494198247098452,1.6291482446218333,0.03325956841603515,13.355212279273522,-3.4621865395297258
1.2,0.2,-0.4,3.77002684710029,1.6093261170265538,0.035429837361883515,21.33854256684118,-3.4619300161136852
1.1,0.2,-0.4,1.8450052147898286,1.5070379840236032,0.03283785371513485,17.677788589340786,-3.462243583302633
1.3,0.2,-0.4,2.202548839569658,1.6349940959411178,0.03862602776190092,12.391048103137813,-3.461517946741357
1.2,0.1,-0.4,2.8539772230483726,1.5944548912875327,0.03561191120044668,13.572863594507641,-3.4619088770078013
1.2,0.3,-0.4,3.3047648322930114,1.652038203428481,0.03543622352057891,14.109040507388606,-3.4619257834789012
1.2,0.2,-0.5,3.8156790712430633,1.7245257526240776,0.03326501025602377,21.088913095909493,-3.46217930021033
1.2,0.2,-0.3,0.735720264164169,1.3859597709206117,0.03490338827071142,10.358948450655484,-3.46201296700214
1.0,0.2,-0.2,1.2529808841038472,1.4334456183676616,0.031226502475179038,14.846982909767249,-3.4624265403897425
1.1,0.2,-0.5,2.55987509485643,1.6411118466484147,0.031008066490431616,15.48318162616571,-3.4624363618724128
1.3,0.2,-0.5,2.3304697315282685,1.7271501745775828,0.03591811790293571,11.394170770750211,-3.4618601482532054
1.2,0.1,-0.5,3.4976387922084693,1.715222898378827,0.03539805114371672,11.28388433469695,-3.461925527141807
1.2,0.3,-0.5,4.175553746172462,1.766058248980341,0.03521636809739799,22.16223279030935,-3.4619439771842315
1.2,0.2,-0.6,3.832061640375379,1.754362170314999,0.034670014290892344,11.530778472056673,-3.462011267063019
1.3,0.3,-0.5,2.637821329720256,1.6363295836506377,0.03339643235133707,23.250979541940794,-3.4621702253118847
1.2,0.4,-0.5,1.495509158879213,1.5610176898204606,0.03588263688161961,15.79916085539477,-3.461878207505093
0.9,0.5,-0.4,1.6098182285540243,1.5376871788684185,0.03500271323241254,13.681561917292296,-3.461987875019023
1.3,0.2,-0.3,1.3597509362090965,1.512123481677071,0.03640067201470888,20.648811017057835,-3.461817943724082
1.3,0.4,-0.3,0.9636631642847918,1.4135346134955729,0.03288785188815549,17.315059624206093,-3.462245067539209
1.3,0.6,-0.4,0.5005957990827522,1.3623491327570594,0.032192465434580854,19.224679900013747,-3.462326685445544
1.0,0.1,-0.2,1.069289157010136,1.409458259844091,0.030070335692366043,16.931701067083942,-3.462549877293277
1.3,0.1,-0.6,1.903277023176732,1.6645466602828622,0.0371881389621297,10.96567093651669,-3.4617041627150154
1.0,0.5,-0.6,2.438265889055135,1.633868081432397,0.03449162299837422,13.19872860612067,-3.462041632665023
1.0,0.0,-0.4,1.1724331526172103,1.4283992999969817,0.0303670842344991,11.75600844555059,-3.462517828299881
0.9,0.2,-0.5,1.2860098115912804,1.485038849365796,0.03260000592728907,13.033403144895438,-3.4622720135444935
0.9,0.5,-0.5,1.8954119345483604,1.5943063889125186,0.03545287200333905,16.575716192915742,-3.461928401863322
1.0,0.2,-0.3,1.3642159002106942,1.4152995691902304,0.03153355158066617,16.411234153907568,-3.4623947365868113
1.3,0.1,-0.3,1.3057075862756362,1.470432568295844,0.037465310602014,13.64509041700196,-3.4616864469594177
1.1,0.5,-0.5,1.0000338404726896,1.4987824375123673,0.035963031562636964,11.816473460260305,-3.461873693657008
1.3,0.0,-0.6,1.8789205065471362,1.6474183952123105,0.03565736942701696,17.4192928971813,-3.4618989088438514
1.3,0.5,-0.3,0.5830367398580055,1.3627671133097174,0.03322243481155924,15.355967727736354,-3.4622112400252907
1.2,0.5,-0.4,1.0965972295869186,1.4567000186960006,0.03471402085303162,24.08228156227395,-3.4620293548870036
1.3,0.2,-0.2,0.6918776451844115,1.3943721549230963,0.03686409268220277,21.348034577570495,-3.461770803087666
1.2,0.4,-0.3,1.7190741845100057,1.4875949417266996,0.034123889009525336,20.925859368518402,-3.462096721095349
0.9,0.6,-0.3,1.257011438437817,1.4750321829901836,0.03495360989612901,11.42728531080281,-3.461999072668876
1.2,0.5,-0.2,0.45520643720026144,1.3640983470773178,0.03536278041111001,20.93396254641199,-3.4619596179497845
1.0,0.5,-0.4,1.1429668367466383,1.4795753538511964,0.03645025621048434,14.71502521104067,-3.4618146851465688
1.1,0.0,-0.3,0.6213218850843776,1.37747713483937,0.030704516416250084,20.767100536091014,-3.4624859498157683
1.1,0.3,-0.2,0.6947429337609047,1.3861866330106114,0.03369474279069417,13.628587763843846,-3.4621551211031774
1.1,0.1,-0.5,1.9761471214388806,1.5517499202078417,0.031171225719614597,15.020211350188774,-3.462424475179012
0.9,0.2,-0.4,0.821958731458769,1.4420206940285527,0.02786295802792625,12.242451966754137,-3.462767541081959
1.1,0.0,-0.6,1.5405528656707326,1.51855950510381,0.032580251627472266,23.905107647154967,-3.462271771302529
1.2,0.0,-0.6,1.9327725292854085,1.5367365839550764,0.03594241952455797,14.70776404257608,-3.4618729222428857
0.9,0.4,-0.6,2.830865327219495,1.6520464003426123,0.0349325658451548,15.145022539004167,-3.4619871948172283
1.1,0.5,-0.6,1.1577583945632843,1.5096581474558632,0.036934070064722345,14.432154634136232,-3.4617506969157676
