c1,c2,c3,reward
1.0,0.0,0.0,0.2038535077121145
0.9,0.0,0.0,0.2036561630965506
1.1,0.0,0.0,0.1586734883063896
1.0,-0.1,0.0,0.18998488729299
1.0,0.1,0.0,0.156501173491304
1.0,0.0,-0.1,0.1781985494314593
1.0,0.0,0.1,0.2204021729708541
0.9,-0.3,0.1,0.1277154329390094
0.9,0.0,0.1,0.1743781353113161
1.1,0.0,0.1,0.1503681469811672
1.0,-0.1,0.1,0.2577023003332216
1.0,0.1,0.1,0.2658716231422885
1.0,0.0,0.2,0.1992554051169514
1.0,0.3,-0.1,0.1784120125182988
0.9,0.1,0.1,0.1206105809810472
1.1,0.1,0.1,0.1448421740525996
1.0,0.2,0.1,0.1392862501025621
1.0,0.1,0.2,0.1562425524383316
1.2,0.1,0.1,0.1626179627837273
1.2,0.2,-0.1,0.1199294975892512
1.1,0.4,0.3,0.199208642180663
1.3,0.4,0.2,0.2283130293039844
1.2,0.4,0.2,0.1789268806864831
1.4,0.4,0.2,0.183140363185322
1.3,0.3,0.2,0.2158327118651726
1.3,0.5,0.2,0.1505717226384273
1.3,0.4,0.1,0.2539524689890959
1.3,0.4,0.3,0.176243075953704
1.1,0.2,-0.1,0.1596324177838977
1.2,0.4,0.1,0.1354162524204715
1.4,0.4,0.1,0.1445041461930311
1.3,0.3,0.1,0.2167871110499876
1.3,0.5,0.1,0.2184825853353545
1.3,0.4,0.0,0.0910727915479306
1.2,0.1,-0.2,0.1431157078490997
1.1,0.3,0.3,0.214165859606699
1.5,0.6,0.2,0.0771287856925115
1.3,0.3,0.3,0.1756049022718841
1.5,0.5,0.0,0.1495531506372983
1.2,0.6,0.0,0.0835270474361338
1.3,0.6,0.3,0.1312267858929967
1.5,0.3,-0.1,0.0157635854125684
1.5,0.4,-0.1,0.125198369025466
1.4,0.6,0.1,0.0951297665945826
1.2,0.3,-0.0,0.1564378544935746
1.0,0.2,0.3,0.160386609002268
1.3,0.1,0.3,0.161668282069664
1.5,0.6,-0.1,0.1093974791984911
1.5,0.6,0.3,0.0611904105539375
1.1,0.3,0.2,0.1371856629791089
1.5,0.2,0.4,0.1447681215834074
1.3,0.3,-0.0,0.1873511967874034
1.4,0.6,-0.0,0.1395564237020873
1.2,0.5,0.2,0.2754901561441711
1.1,0.5,0.2,0.2127678339556673
1.2,0.6,0.2,0.1672065200299426
1.2,0.5,0.1,0.120928781012054
1.2,0.5,0.3,0.2237532058363816
1.1,0.4,0.2,0.1803212535484344
1.0,0.6,-0.0,0.175255173579312
1.1,0.6,0.5,0.2006047104927743
1.0,0.6,-0.1,0.0916656905588421
1.3,0.5,-0.1,0.0802162832141367
1.4,0.3,0.2,0.1149545497567794
1.3,0.2,0.1,0.1934776240384695
1.3,0.6,0.5,0.140281575070614
0.9,0.6,0.2,0.1541174444138459
1.0,0.6,0.3,0.2174095809872474
1.3,0.6,0.2,0.103981975588023
1.0,0.6,0.1,0.0714092643966648
1.5,0.4,0.4,0.0577299986804885
1.4,0.6,0.4,0.0846859377646029
1.0,0.4,0.1,0.1944406708626971
1.3,0.6,0.1,0.097935329608476
1.5,0.6,0.0,0.109829183691355
1.0,0.6,0.2,0.1222638022698145
0.9,0.2,0.3,0.2165600162062796
1.5,0.4,0.1,0.1418194372023177
0.9,0.4,0.4,0.1457706816566585
0.9,0.5,0.1,0.1737035228072784
1.2,0.5,0.4,0.1795858896939456
1.4,0.4,0.5,0.0916274703272894
1.1,0.3,0.1,0.2101036774221379
1.2,0.4,-0.0,0.1358972043736823
1.4,0.6,0.2,0.1388356218511606
1.0,0.4,0.0,0.1980229981519902
1.0,0.5,-0.0,0.182944996713429
1.0,0.4,0.2,0.0925740546672167
1.0,0.3,0.2,0.183934393303313
1.0,0.3,0.4,0.2068799508152569
1.1,0.6,0.3,0.1129120156723453
0.9,0.4,0.2,0.1455186148540611
1.1,0.6,0.1,0.0844612156079546
1.1,0.5,-0.0,0.1652258361003711
1.1,0.3,0.5,0.0994519251224599
0.9,0.6,0.3,0.1737145903699118
1.2,0.3,0.5,0.1617022017762356
0.9,0.5,-0.0,0.1963390464670646
1.1,0.2,-0.0,0.1086514866102499
1.4,0.4,-0.1,0.0903717283107067
1.3,0.6,-0.0,0.0711896644633874
1.3,0.2,0.2,0.2318085825087313
1.4,0.2,0.1,0.2208412806008835
1.1,0.6,0.2,0.2081764077535624
1.4,0.4,0.4,0.0936343804263026
1.4,0.3,0.0,0.2096084816905659
1.0,0.5,0.3,0.2050082457267515
1.3,0.3,0.5,0.1264173340793373
0.9,0.6,-0.0,0.0887528210487601
1.2,0.3,0.4,0.1219458976793558
1.0,0.6,0.4,0.268004629356517
0.9,0.6,0.4,0.0849532501093653
1.1,0.6,0.4,0.1711548055546763
1.0,0.5,0.4,0.2297673335573956
1.0,0.6,0.5,0.1389847977740129
0.7,0.6,0.3,0.1744963288548612
1.0,0.4,0.6,0.1359375934162229
1.2,0.6,0.5,0.211667434555911
1.1,0.5,0.4,0.150117199372557
0.8,0.3,0.2,0.1048563141862744
0.9,0.6,0.6,0.106027635838877
0.9,0.4,0.6,0.072608856008629
0.8,0.6,0.2,0.0706551234780965
0.8,0.5,0.5,0.0774529518142778
1.1,0.5,0.3,0.2242672236349012
1.0,0.6,0.6,0.1224173320972749
1.0,0.5,0.5,0.1319441096670063
0.7,0.4,0.5,0.1167990521547173
0.9,0.5,0.3,0.0839058253650951
1.2,0.6,0.3,0.1419469793767306
1.2,0.6,0.4,0.146939724362772
0.8,0.6,0.3,0.1141379375811374
1.0,0.4,0.3,0.1361837471243671
0.8,0.6,0.1,0.087540757838115
1.3,0.6,0.4,0.1518857585782322
0.8,0.6,0.5,0.1611966010469269
1.1,0.4,0.5,0.1823265297359782
0.7,0.6,0.6,0.0841665277892381
0.8,0.6,0.6,0.1878378019339138
0.7,0.5,0.6,0.2240230710149276
0.7,0.6,0.5,0.1692946645663821
0.7,0.2,0.4,0.0844950804328076
0.8,0.2,0.4,0.1492273961197785
0.7,0.1,0.4,0.1330519302951488
0.7,0.3,0.4,0.1481347187224164
0.7,0.2,0.3,0.104008615786302
0.7,0.2,0.5,0.160384420527113
0.8,0.2,0.3,0.1250091380661229
0.7,0.1,0.3,0.1268461649791276
0.7,0.3,0.3,0.0702401516158434
0.7,0.2,0.2,0.0850532546258189
0.8,0.1,0.3,0.0981381753314908
0.7,0.0,0.3,0.1287381528062348
0.7,0.1,0.2,0.0754499315670669
0.7,-0.3,0.1,0.1513269113675947
0.8,-0.3,0.1,0.1051032077925246
0.7,-0.4,0.1,0.1286014506329822
0.7,-0.2,0.1,0.1214901234613182
0.7,-0.3,0.0,0.1558406031564594
0.7,-0.3,0.2,0.0671140105523606
0.7,-0.5,0.2,0.2452438694639087
0.8,-0.5,0.2,0.1582032617334236
0.7,-0.6,0.2,0.2266292290503494
0.7,-0.4,0.2,0.0512200540491577
0.7,-0.5,0.1,0.1849549639314736
0.7,-0.5,0.3,0.1831120356027596
0.8,-0.6,-0.0,0.2019440919652334
0.8,-0.6,0.2,0.1238519325893509
0.7,-0.6,0.1,0.1999188423511672
0.7,-0.6,0.3,0.4027687761366254
0.9,-0.6,0.5,0.1770436203894282
0.8,-0.6,0.3,0.0807119702760529
0.7,-0.6,0.4,0.1074910088462377
0.7,-0.5,0.0,0.1679661981413347
0.9,-0.6,0.6,0.0648107108772811
0.7,-0.3,0.4,0.1412412697272524
0.9,-0.5,0.1,0.0841845966424989
0.7,-0.4,0.3,0.121984606676294
0.7,-0.6,0.5,0.1341969522781246
0.9,-0.5,0.4,0.1492834939190141
0.9,-0.5,0.5,0.0993251385675881
1.0,-0.6,0.3,0.0888795624492196
0.7,-0.5,0.4,0.1074136326888205
0.8,-0.3,0.2,0.1428237118792581
0.7,-0.6,0.0,0.1725767020013033
1.0,-0.6,0.6,0.0508838258447581
0.9,-0.6,0.2,0.0933959145311292
0.7,-0.5,0.5,0.0379846781916537
0.8,-0.6,0.4,0.1025779094131656
0.8,-0.6,0.6,0.1047058760613414
0.7,-0.6,0.6,0.0307630706542436
1.0,-0.6,0.4,0.0340840523947949
0.7,-0.4,0.5,0.0507048058157153
0.8,-0.6,0.1,0.1845817363010965
0.8,-0.3,0.6,0.0994635307256039
1.0,-0.6,0.2,0.278495417986094
0.7,-0.5,0.6,0.1486388643621303
0.8,-0.5,0.5,0.06098065249158735
0.7,-0.4,0.4,0.09487820526954856
0.8,-0.5,0.1,0.08659534910106852
0.8,-0.5,0.4,0.13661833643792912
0.8,-0.5,0.3,0.17462323337010344
0.9,-0.4,0.5,0.12058915950150138
0.9,-0.6,0.1,0.17675615301902137
1.0,-0.6,0.1,0.26971347762693043
0.8,-0.3,0.4,0.16337914436536502
0.9,-0.6,0.3,0.0985068494726948
0.7,-0.4,0.0,0.1438928864887879
0.8,-0.4,0.6,0.050501997564194594
0.8,-0.4,0.1,0.10877063102760917
0.9,-0.5,0.6,0.10227084954010263
