Date,SP_500,Optimized Portfolio
2021-04-01,1.0,1.0
2021-05-01,1.052425,1.0239300003227454
2021-06-01,1.058199655975,1.0300166558381176
2021-07-01,1.0817065031328286,1.1007581997011104
2021-08-01,1.1063131626660943,1.1059868011547387
2021-09-01,1.1383851812517845,1.1277415615134356
2021-10-01,1.0842333365648182,1.0743768313205986
2021-11-01,1.1592015663882562,1.1162345532631963
2021-12-01,1.1495407805339766,1.1088785671588608
2022-01-01,1.1996757025954048,1.131770185100303
2022-02-01,1.1365907557744255,1.006449272626062
2022-03-01,1.1009461330825838,0.9831399076052356
2022-04-01,1.1403302791013472,0.9907494104049697
2022-05-01,1.04003024874243,0.9054756078850624
2022-06-01,1.0400853703456134,0.9421654798531249
2022-07-01,0.9528014060662096,0.8451883870844853
2022-08-01,1.0396168589813384,0.9009032055448837
2022-09-01,0.9954955194861703,0.8796508988741547
2022-10-01,0.9025202199482399,0.819685096954231
2022-11-01,0.9745981922739663,0.8993011103433493
2022-12-01,1.0269857689032686,0.9204526723314559
2023-01-01,0.966423391125274,0.8869481949422385
2023-02-01,1.0261029347974329,0.9117206579757702
2023-03-01,0.9993093349640023,0.8966863841909873
2023-04-01,1.0343371257731606,0.9058774194298276
2023-05-01,1.0494818899687313,0.915597484188468
2023-06-01,1.0520867040196338,0.8923504641048092
2023-07-01,1.1201861721974165,0.9359239372007813
2023-08-01,1.1550676494134717,0.9573659546769016
2023-09-01,1.1346044709364627,0.9357390579887531
2023-10-01,1.0793276757169092,0.9007031773048618
2023-11-01,1.0556040534046516,0.8916691247180201
2023-12-01,1.1497417672832249,0.9543534644608852
2024-01-01,1.2005936959083947,0.9607953503977121
2024-02-01,1.2196783332985544,1.0047229137583
2024-03-01,1.2827613163750888,1.0601233353962927
2024-04-01,1.3225512896477276,1.1166491116021746
2024-05-01,1.2675133177290374,1.0919488336688754
2024-06-01,1.3283805747597037,1.1239866123080204
2024-07-01,1.3744355292866226,1.164112934417547
2024-08-01,1.3899955139136764,1.1672094748196782
2024-09-01,1.4217360614738952,1.2026226100111594
2024-10-01,1.4504508647074834,1.2264189396134042
2024-11-01,1.4360957524994733,1.2218811896315953
2024-12-01,1.5183854752134456,1.260089414356547
2025-01-01,1.4804410221878617,1.24690887901452
2025-02-01,1.5202003412044414,1.2698644715608067
2025-03-01,1.5009016628507774,1.2178381243698135
2025-04-01,1.4130219482010442,1.1701841185156028
2025-05-01,1.4007708238534957,1.1715415321679448
2025-06-01,1.488802098804436,1.2399126962625067
2025-07-01,1.5606922016768536,1.2983497815474356
2025-08-01,1.5966372531130624,1.319006526830341
2025-09-01,1.6293995382239286,1.34028210211824
2025-10-01,1.6827740242989178,1.3948717920746851
2025-11-01,1.7228869840183132,1.4226715868301083
2025-12-01,1.7262465706950636,1.4117027890640739
2026-01-01,1.7225333433154975,1.4159378974836185
2026-02-01,1.7479196937676338,1.433410571233816
2026-03-01,1.7328141837473576,1.4287376530004696
