Date,SP_500,Optimized Portfolio
2021-04-01,1.0,1.0
2021-05-01,1.052425,1.0489900001439945
2021-06-01,1.058199655975,1.09676100491757
2021-07-01,1.0817065031328286,1.1099221371617378
2021-08-01,1.1063131626660943,1.094139044694697
2021-09-01,1.1383851812517845,1.139381694126938
2021-10-01,1.0842333365648182,1.1052384953821932
2021-11-01,1.1592015663882562,1.1966527718375055
2021-12-01,1.1495407805339766,1.1562298413555843
2022-01-01,1.1996757025954048,1.1898992545172216
2022-02-01,1.1365907557744255,1.1294285745758184
2022-03-01,1.1009461330825838,1.1036776031421176
2022-04-01,1.1403302791013472,1.1284220550929247
2022-05-01,1.04003024874243,1.0155121439994024
2022-06-01,1.0400853703456134,1.052923611308975
2022-07-01,0.9528014060662096,0.9123898969147416
2022-08-01,1.0396168589813384,0.9359751757604684
2022-09-01,0.9954955194861703,0.9101048221831074
2022-10-01,0.9025202199482399,0.8559535858185288
2022-11-01,0.9745981922739663,0.9459143077844577
2022-12-01,1.0269857689032686,0.9777159467284802
2023-01-01,0.966423391125274,0.9371211808211098
2023-02-01,1.0261029347974329,0.9490226197955167
2023-03-01,0.9993093349640023,0.9326899403639521
2023-04-01,1.0343371257731606,0.9592063146549921
2023-05-01,1.0494818899687313,0.9485399403012551
2023-06-01,1.0520867040196338,0.9953312742466024
2023-07-01,1.1201861721974165,1.0652234363153337
2023-08-01,1.1550676494134717,1.1050414883365325
2023-09-01,1.1346044709364627,1.074321335060245
2023-10-01,1.0793276757169092,0.9922893545593817
2023-11-01,1.0556040534046516,0.9450464579445613
2023-12-01,1.1497417672832249,1.069338968551885
2024-01-01,1.2005936959083947,1.1249262874071577
2024-02-01,1.2196783332985544,1.15993219196743
2024-03-01,1.2827613163750888,1.241255038170845
2024-04-01,1.3225512896477276,1.2804786973463274
2024-05-01,1.2675133177290374,1.2171206110034443
2024-06-01,1.3283805747597037,1.294363107590814
2024-07-01,1.3744355292866226,1.3426428510618782
2024-08-01,1.3899955139136764,1.3183947209769422
2024-09-01,1.4217360614738952,1.3733540618649542
2024-10-01,1.4504508647074834,1.4191416863351403
2024-11-01,1.4360957524994733,1.4105984530390485
2024-12-01,1.5183854752134456,1.5146865126439124
2025-01-01,1.4804410221878617,1.459818945738792
2025-02-01,1.5202003412044414,1.513919835700058
2025-03-01,1.5009016628507774,1.4276718227648384
2025-04-01,1.4130219482010442,1.3374001334308585
2025-05-01,1.4007708238534957,1.3647365924191543
2025-06-01,1.488802098804436,1.4606229861759492
2025-07-01,1.5606922016768536,1.5353484581998742
2025-08-01,1.5966372531130624,1.5708917746745799
2025-09-01,1.6293995382239286,1.5641055221398419
2025-10-01,1.6827740242989178,1.6428425939307576
2025-11-01,1.7228869840183132,1.6806608302809123
2025-12-01,1.7262465706950636,1.7108959185849273
2026-01-01,1.7225333433154975,1.7090139327172578
2026-02-01,1.7479196937676338,1.7350251244571102
2026-03-01,1.7328141837473576,1.7523753759860623
