c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,0.01660830449128119,1.3551613093145944,0.11474305170789695,23.4049048810251,2.423716318528328
0.9,0.0,0.0,-0.006717248262468273,1.2864549581887623,0.10578596771220593,16.41944293326061,2.4536440237921773
1.1,0.0,0.0,0.030660164709294464,1.4068965283492714,0.1291220580360463,16.452897892185185,2.7359224323170213
1.0,-0.1,0.0,0.0016726174703877725,1.3126305350990244,0.11469434016118689,23.140327797897008,2.3077976681825425
1.0,0.1,0.0,0.01965916947839246,1.369886418119822,0.11959398639359366,23.342789752537925,2.594266314170624
1.0,0.0,-0.1,0.029912322901593437,1.4038950421513847,0.1125621482806377,23.444762430857704,2.8976215766562565
1.0,0.0,0.1,0.02277586290804402,1.3805733728257026,0.11300835993238235,21.692084859786075,2.8189059338575166
1.3,0.3,0.1,-0.012893508882428802,1.3654030199324716,0.13910715922158715,24.869415528787343,2.4778641649868116
1.2,0.0,0.0,0.025763607833474138,1.4117513927902452,0.12930723825325796,21.927610508402985,2.6663621658401917
1.1,-0.1,0.0,0.020202559835516158,1.3763878142674044,0.12098006017776883,16.292578252573872,2.872287966251984
1.1,0.1,0.0,0.02816804768638826,1.4042601374274102,0.1286504864143015,18.410285359739795,2.6512142193788035
1.1,0.0,-0.1,0.04735000702458493,1.4697325808823896,0.1267836435407385,13.02435480775747,3.2246867076304815
1.1,0.0,0.1,0.04411397599318211,1.4574636321830243,0.13549316406716277,10.064864078132933,3.037056767070844
1.3,0.3,-0.3,0.06568858289058513,1.5469291794368538,0.12442766227786513,18.27013947326072,3.838983943389258
1.2,0.3,-0.3,0.12041715087790006,1.7995926558966795,0.1166153411433475,16.422134556074734,5.242545608776969
1.3,0.2,-0.3,0.08903255275219063,1.66121394515156,0.13833702489940888,22.26293419993586,4.154299790569639
1.3,0.4,-0.3,0.04481615810968836,1.4736030269932778,0.11804955240502969,21.448467392738134,3.2181489643486643
1.3,0.3,-0.4,0.07432538906540656,1.5822516762650296,0.12012682482302907,20.453161401138704,3.639596411101942
1.3,0.3,-0.2,0.0677681647993083,1.5681877308958188,0.13115063416968967,16.560615927424784,3.923376874232755
1.3,0.6,-0.6,0.04432396328121013,1.466303697838622,0.11895623144295951,16.308434389494572,3.0523464287421676
1.1,0.3,-0.3,0.06960368187908358,1.5744386015068197,0.11727941664926624,16.650178947928115,3.606498352555199
1.2,0.2,-0.3,0.08790966772495837,1.640570572616266,0.120001382807749,12.063227481025493,4.303885408633892
1.2,0.4,-0.3,0.10113775039810981,1.7083084576418244,0.12540148214096702,12.981653120888208,4.649804613927022
1.2,0.3,-0.4,0.05692859336025201,1.5116460034065675,0.125466369414441,11.258337265416202,3.3201406679324004
1.2,0.3,-0.2,0.08982473928885606,1.6563790604589022,0.1192770028579741,11.624228601464672,4.458192965606135
1.2,0.2,-0.2,0.08019914474359705,1.6165692554938416,0.1254332076940551,14.988389433741393,3.888672564591074
1.3,0.1,-0.4,0.08209385623146401,1.6254716048119604,0.12425991280705322,23.89862561923451,4.2306217375029975
1.0,0.4,-0.5,0.09063753612973446,1.6573473766341034,0.12071027301985152,10.76335176256104,4.160289603483043
1.0,0.6,-0.2,0.03612401507194657,1.43446061436745,0.12207983956676832,14.852612132136686,2.7347104480813242
1.3,0.2,-0.6,0.07145611698214178,1.593433036304705,0.11929828532714247,22.367962830047162,3.9038173398417353
1.3,0.2,-0.1,0.08193120275631889,1.6310806049757267,0.13927829283517884,19.06532035771215,3.816750405461351
1.1,0.4,-0.4,0.04751036844201573,1.5085211435582535,0.120804688953374,22.364429017394723,3.2438010509245867
1.3,0.1,-0.3,0.08945989096060392,1.6513779159284412,0.13036654935901495,14.91006348448254,4.047297908603201
1.3,0.1,-0.2,0.06448357640017666,1.5713427218380596,0.13613832289767513,21.14675104344776,3.579256287642297
1.2,0.2,-0.1,0.03394796447457926,1.4353209563030664,0.12994418690395967,18.828882021887228,2.879297617775347
0.9,0.1,-0.1,0.021563365958386812,1.3812240603218222,0.11092054051533227,16.790373216713245,3.030200702959091
1.3,0.4,-0.5,0.07435206501820846,1.5844525237464286,0.11365935556244781,11.301871898053198,4.0347906038003325
1.1,0.6,-0.5,0.04767111606424758,1.4778094784484141,0.12480049876837954,10.626446858820321,2.833503431417835
