c1,c2,c3,reward,return,std
1.0,0.0,0.0,-0.13974587068774705,1.1248260829836647,0.0644548348254553
0.9,0.0,0.0,0.13164736264474786,1.1889996039762338,0.06455472973719484
1.1,0.0,0.0,-0.29082001768608745,1.0798240534480297,0.06539923565716227
1.0,-0.1,0.0,0.03355334462195315,1.1731468471087494,0.06210368746987193
1.0,0.1,0.0,-0.5201289956295153,1.0290343721592665,0.0677889220565021
1.0,0.0,-0.1,-0.15581377021038373,1.1197209198955753,0.06267062453292345
1.0,0.0,0.1,-0.08642050715265773,1.1317189409092416,0.06577535000962893
0.9,0.1,-0.1,-0.061626416035050195,1.149295974305847,0.06259717561224375
0.8,0.0,0.0,-0.2723079979707251,1.1049504670347645,0.06054551234604966
0.9,-0.1,0.0,-0.42643269586182536,1.059445215398112,0.06224290884008933
0.9,0.1,0.0,-0.13491692626312826,1.12477405193375,0.06639562234960196
0.9,0.0,-0.1,-0.1528751721631359,1.1284426225603765,0.06142635268288113
0.9,0.0,0.1,-0.16206200474653554,1.1126063031093218,0.06687792329775163
0.8,-0.0,-0.1,-0.4438159664459837,1.068216337226615,0.06056698300999873
0.9,0.1,0.1,-0.21273228575009748,1.096200398413965,0.06735429258028452
0.8,0.1,-0.1,-0.6725657535282636,1.0217275804217603,0.06498584340160046
0.8,-0.1,0.0,-0.4312700786454289,1.066850477624002,0.06199527254957008
0.8,0.1,0.1,-0.2405155334912122,1.1093286338218389,0.06281356815189333
0.9,-0.1,0.1,0.13048206228132875,1.187866500933423,0.06701345969794328
1.0,0.1,-0.1,-0.2052431592570486,1.1067796740993334,0.06511933464877033
0.8,0.0,0.1,-0.2017215048478316,1.1148630625463638,0.06387376612291167
0.8,-0.1,0.1,-0.04718411672083294,1.1464964578435375,0.06485630353410833
0.9,-0.1,-0.1,-0.46477455822940983,1.0453294415640308,0.0615180074717927
1.0,-0.1,-0.1,-0.22721077616225263,1.102691133546693,0.06527276176314481
0.8,-0.1,-0.1,-0.30706665383181553,1.0857360539097476,0.06117548767048328
1.0,-0.1,0.1,-0.026125144525171926,1.1477839543712545,0.06619011144522417
1.0,0.1,0.1,-0.006232840776305954,1.1532758200360684,0.06587787227722226
0.8,0.1,0.0,-0.09583513569959601,1.1431153304206805,0.062460657905536246
