c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.0084989919188407,1.4462815510035818,0.1061388315087386,100.0,3.051666488183316
0.9,0.0,0.0,0.0017519589062721,1.4250884057472,0.0978075663548112,100.0,3.3307082998050057
1.1,0.0,0.0,0.0064948937123706,1.5252300875690843,0.1107372569412972,100.0,3.27888267695574
1.0,-0.1,0.0,-0.0476682541436888,1.3591724908631453,0.0859165609224277,100.0,3.464421858858575
1.0,0.1,0.0,0.0021893062638891,1.4956131188644046,0.1075074462642257,100.0,3.791416377902701
1.0,0.0,-0.1,-0.0345521064031149,1.3810583142396375,0.0945770125055463,100.0,3.488277119277171
1.0,0.0,0.1,-0.0162019040934104,1.379718405490061,0.1009031837540793,100.0,2.899218607706165
1.1,0.1,0.1,0.0250901946402831,1.5116727556510792,0.1112054498569894,100.0,3.5460588216711115
1.0,0.1,0.1,0.0065291835813349,1.4570756794646635,0.0936920095863806,100.0,4.133615957179272
1.2,0.1,0.1,0.0065471051032352,1.4982658755936822,0.1109975420766247,100.0,3.1383493587309985
1.1,-0.0,0.1,0.0158870075098753,1.48460283450757,0.1035432424406746,100.0,3.563174085544604
1.1,0.2,0.1,0.0275124274251693,1.520738380792109,0.106537173318084,100.0,4.253898865929977
1.1,0.1,-0.0,0.038044319849112,1.574119269520847,0.102826356524479,100.0,3.699357240498368
1.1,0.1,0.2,-0.0253352168553954,1.404577611530826,0.1188135783633843,100.0,2.896425583453395
1.2,0.1,-0.0,0.0398569891567529,1.6012526671607976,0.1081341701411816,100.0,3.7745485966159698
1.3,0.1,-0.0,0.0160078541942134,1.5544236574438126,0.1189253259459653,100.0,3.0053146608304764
1.2,-0.0,-0.0,-0.0228252965769623,1.542609807746459,0.1221705884105004,100.0,3.2110122935685723
1.2,0.2,-0.0,0.0813592086325704,1.6845901917627668,0.1040380738884504,100.0,4.498303149078456
1.2,0.1,-0.1,0.0607108016577054,1.599157987732665,0.1013831382115033,100.0,3.61418070533186
1.2,0.3,0.0,0.0293420283101665,1.6401864787807237,0.1061660298487487,100.0,4.972541647497821
1.1,0.2,-0.0,0.0085443824811853,1.5213143392478117,0.1004834891367055,100.0,4.184535820407338
1.3,0.2,-0.0,0.0008747463911339,1.5063014727807618,0.1063930199627407,100.0,3.576766217346304
1.2,0.2,-0.1,0.0810829405509505,1.6876345981954026,0.1068233637243497,100.0,4.131325023319373
1.2,0.2,0.1,0.0407212151398129,1.5916802814402935,0.110819460869251,100.0,4.237665348263662
1.3,-0.1,0.1,-0.038247794651053324,1.4644750776073634,0.11685380069944053,100.0,3.0885190422302125
1.2,0.2,-0.2,-0.005687860277880241,1.7002505446064597,0.1265539587413846,100.0,3.6453118810896283
1.3,0.4,-0.3,-0.03294515560178983,1.511314553228108,0.12549766006306534,100.0,2.907325125533911
1.3,0.2,-0.2,-0.009036005087839197,1.6855613450023312,0.13088285276510736,100.0,3.432698532914651
1.3,-0.1,-0.1,-0.0018347772872132767,1.5702500786651958,0.12214539168549539,100.0,3.011768945880728
1.1,0.3,0.1,0.0006937540896544773,1.556063831646522,0.11443482285111048,100.0,4.134855416283428
1.3,0.2,0.2,-0.08093984087031313,1.4563382377749483,0.13119492463079288,100.0,2.9592903204412586
1.3,0.3,-0.2,-0.018878874354520986,1.5446482353989275,0.12020884086567193,100.0,2.9753228575183712
1.2,0.3,-0.2,-0.05163118826162296,1.646821415086517,0.12290132630262407,100.0,3.271579560823506
1.3,0.3,0.3,-0.05325814877926048,1.4794008520094992,0.13312770833733306,100.0,3.0706450030458936
1.3,0.2,-0.3,-0.0793492335696531,1.474108762539667,0.12343322481248487,100.0,2.677619434844125
1.0,0.5,-0.2,-0.05220542844175795,1.4098699960995056,0.11617748852367701,100.0,2.844503781407889
1.2,0.2,-0.3,0.06500054762380625,1.7493535341805146,0.11474918163457021,100.0,3.773769419924115
1.0,0.3,0.3,-0.006984240327367467,1.404484897234,0.10519115045924803,100.0,3.5042122098059156
1.0,0.1,0.2,0.006640081877018896,1.437668054897483,0.09806807175433079,100.0,3.763833579488172
1.0,-0.0,0.3,-0.03633806647514516,1.3326211778175625,0.11091918859487788,100.0,2.4882583471375606
1.0,0.1,-0.2,-0.0370162402900641,1.5172896012988286,0.10723057941079275,100.0,3.8017077276947284
1.3,0.3,0.0,0.00933415715441225,1.5341010959692485,0.1141455364669958,100.0,3.0998118331491167
1.0,0.2,-0.2,-0.010704222637229546,1.4902479656965486,0.09870468682017652,100.0,3.6954916150905777
1.3,0.5,-0.3,-0.07413059485941331,1.4889370714809533,0.1320689768880302,100.0,2.909309767705882
0.9,0.5,-0.1,-0.04372545151140618,1.41088257595632,0.11974745273857536,100.0,2.642091172102377
1.3,0.1,0.2,-0.024458898635977597,1.4189196164163345,0.1217139082556444,100.0,2.9175144397342936
1.3,0.4,-0.2,0.009073008046046079,1.5484888452356946,0.1199306960823291,100.0,3.2261111153584596
1.0,0.0,-0.2,-0.0006995767635446677,1.4544076703539308,0.08645206126972364,100.0,4.000624256775626
1.2,0.0,0.2,0.027291243815530337,1.5778497912405556,0.1172933361661754,100.0,3.7757755253861007
