c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,0.0145199356645208,1.3879057886713204,0.1135119652395141,100.0,2.69759432348399
0.9,0.0,0.0,-0.0259631555227734,1.3249288833730168,0.1126766632651684,100.0,2.435834366554241
1.1,0.0,0.0,-0.0205549067164829,1.3663622035468903,0.1250212087702079,100.0,2.5156822050643317
1.0,-0.1,0.0,-0.0001407909192217,1.3652059523304516,0.1112434081305301,100.0,2.787386732790199
1.0,0.1,0.0,-0.0113014883009021,1.346692326013155,0.1101217495984546,100.0,2.624991729530662
1.0,0.0,-0.1,0.0123179142162333,1.4108204625741407,0.1181404391273659,100.0,2.744315315564502
1.0,0.0,0.1,-0.0198786678598659,1.3314697360272874,0.11974770939278,100.0,2.5625522588339926
0.8,-0.3,0.1,0.004507004174510292,1.3794706212970014,0.10600006359603546,100.0,3.4710832415602875
0.8,-0.2,0.2,-0.04125197510307975,1.3212577845760023,0.10502351132502671,100.0,3.04984946126259
0.9,-0.1,-0.1,0.0038110187109066953,1.3716156189748117,0.10877377207572857,100.0,2.766331094928166
1.0,-0.1,-0.1,0.0357643373194684,1.471443071561192,0.10963861498412932,100.0,3.3554709146534
1.1,-0.1,-0.1,0.002504220511402289,1.3850299438836802,0.1166366169530425,100.0,2.7595245851092143
1.0,-0.2,-0.1,0.01520179429924215,1.4034604172903034,0.10695681888625462,100.0,3.134970941047537
1.0,-0.1,-0.2,0.03966819386025949,1.4787392873228136,0.11582334598709741,100.0,3.474286922605712
0.8,-0.0,-0.2,0.024058705530203197,1.4692245275069518,0.10629613326989405,100.0,3.7958495752171157
0.9,-0.1,-0.2,0.00867085821266993,1.4073257164633577,0.11360893834705504,100.0,3.0364308207869306
1.1,-0.1,-0.2,0.03395973653523794,1.4830097943862872,0.11805355347487277,100.0,3.3879825072929415
1.0,-0.2,-0.2,-0.007586487072170597,1.3575493804756713,0.10850195317415569,100.0,2.8811743644121344
1.0,0.0,-0.2,0.04659418520178369,1.525760302762475,0.11527768484622046,100.0,3.6262290653322227
1.0,-0.1,-0.3,0.07967413972091439,1.6364358820168148,0.11873425985059739,100.0,4.592995188320303
0.7,0.0,-0.5,0.006528594302858067,1.4619221549669368,0.10318469923216311,100.0,4.230258811656314
0.9,-0.1,-0.3,0.039789689412744814,1.4966291119268862,0.11201715792125899,100.0,3.686264936380138
1.1,-0.1,-0.3,0.07650953923902755,1.6187631096481228,0.12561871924144108,100.0,4.256363252897116
1.0,-0.2,-0.3,0.01415751645230926,1.4810371003417044,0.11582090941364319,100.0,3.651123140741681
1.0,0.0,-0.3,0.06468545139585485,1.572099866131245,0.1246454446085609,100.0,3.9787509996250545
1.0,-0.1,-0.4,0.0395172195637028,1.5435774590726115,0.1255129500335385,100.0,3.4408699673050473
0.9,0.1,-0.3,0.06804823590231093,1.5766436670201038,0.11034110089292037,100.0,4.036808399879377
1.2,0.1,-0.1,0.04302184501588502,1.5904243492092764,0.13334389552257894,100.0,3.3921804008983414
1.0,0.0,-0.5,-0.015391516251085462,1.4398209624976108,0.11565571708366724,100.0,3.615048957426921
1.3,0.0,-0.4,0.06693491289966486,1.6959639883262267,0.13393120788678387,100.0,4.252909615306959
1.3,-0.1,-0.4,0.03810545173971914,1.5863778743802304,0.1298750771692096,100.0,3.5623509162410127
1.2,-0.3,-0.2,-0.04399880585641143,1.322186555934989,0.12437797607532165,100.0,2.257657627701786
0.8,0.2,-0.3,0.005700472370274194,1.4249704706198978,0.09981744399221519,100.0,3.3838936899606273
1.3,-0.1,-0.1,0.01009267558993883,1.522710009624552,0.14009359802942425,100.0,3.1890668207085606
0.9,0.0,-0.4,0.058767451382933496,1.6072082847649085,0.11543392530113387,100.0,4.203434765424816
1.1,-0.3,-0.2,0.0284421447810727,1.4585069029629858,0.11427604710803106,100.0,3.0961100090895077
0.8,-0.1,-0.6,-0.029985281307135066,1.511677808653799,0.11393155949774354,100.0,4.144633274489648
0.7,-0.1,-0.1,0.0018833411153508894,1.4639572016860098,0.10009111270706252,100.0,4.3209488093556265
0.7,0.2,-0.0,-0.0450342534646139,1.347392926831194,0.10800776984296022,100.0,3.0182471699694684
0.7,0.2,-0.1,-0.04258703735859837,1.345458627478898,0.09510455234744428,100.0,3.470474894658687
1.2,-0.2,-0.5,0.047798288844816114,1.583949104938151,0.12272069892408088,100.0,3.84821930081589
1.3,-0.0,-0.1,0.0017023956092620694,1.5372780602500526,0.14356339946069088,100.0,3.316407891893738
0.9,-0.2,-0.4,0.03738550015791227,1.5567664806723167,0.12355390913491983,100.0,3.8151261326502985
1.1,-0.2,-0.4,0.0414805490832961,1.5713248785052019,0.12017232738144075,100.0,4.085583770631554
1.0,-0.4,-0.0,-0.023640603116321806,1.3341148485014576,0.11815719761873655,100.0,2.6001532318851317
0.9,-0.3,-0.2,0.010550462734593296,1.4116000841897665,0.101395774318563,100.0,3.4486354093465694
1.0,0.2,-0.1,0.022975328874795576,1.4427594076880632,0.11865132246579117,100.0,3.0100419535671024
1.3,-0.4,-0.3,-0.016086187793408563,1.4265030283779605,0.13289936800871166,100.0,2.590133615369118
0.8,0.1,-0.4,0.03892383847949487,1.5683319443522514,0.09742769244397474,100.0,4.785075245277226
0.9,-0.2,-0.1,-0.019850013637939742,1.3180337921372831,0.10578062906414483,100.0,2.589311743044457
0.8,-0.3,-0.4,0.040838827810791414,1.5396295452967734,0.11046829432087471,100.0,4.593689638094594
