c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.058326830323268034,1.2879023794819506,0.20564489085118834,15.593910553748481,1.27856228860078
0.9,0.0,0.0,-0.05382399977524832,1.3532202423422302,0.1825554251974154,15.930324614360075,1.6686570328825283
1.1,0.0,0.0,-0.05398453394445923,1.3520396174598366,0.19969740310255182,24.0892656910243,1.4709228186545757
1.0,-0.1,0.0,-0.058582632201927186,1.3120979763242964,0.20351320612890983,20.92395690787026,1.3839650112360782
1.0,0.1,0.0,-0.03980923717848921,1.352990809656652,0.18387130990737593,12.886381146118268,1.6180968296918183
1.0,0.0,-0.1,-0.04097600102907027,1.3817690458105027,0.18668177356818066,22.92208804423024,1.6608022558074926
1.0,0.0,0.1,-0.07691557119152408,1.266255549057413,0.20825363666974275,17.756956855884173,1.2780244448715083
1.2,0.2,0.2,-0.05955102076231519,1.344431291504763,0.2068205846872418,26.879350043854526,1.4072418876108304
0.9,0.1,0.0,-0.10023729636634315,1.259318417764185,0.190458090156235,28.34610775008732,1.257579214066698
1.1,0.1,0.0,-0.029518266956645348,1.3894877069753095,0.18845452182220981,18.092327487554687,1.61704499853956
1.0,0.2,0.0,-0.07828017195863457,1.3085642286444379,0.20184442516293907,24.513424983186187,1.4189136194629577
1.0,0.1,-0.1,-0.03263350724782718,1.359072602969316,0.19724204816761065,16.255387327110935,1.4865464855914414
1.0,0.1,0.1,-0.06993170533420659,1.265768876777888,0.20377129664978502,14.4379023653875,1.2747067945130057
1.3,0.2,0.1,-0.021225798004947796,1.4400934935632843,0.21227135074541156,20.99438250994836,1.5662805951587349
1.2,0.2,0.1,-0.04942671054920372,1.3725848764781758,0.20247252480216832,23.030070808893353,1.508869906333076
1.3,0.1,0.1,-0.036999335618086146,1.4328473970522686,0.21112282327253,26.647971670026013,1.593551982392451
1.3,0.3,0.1,-0.05001715191976328,1.3728481835011388,0.21318514162872515,19.987460742027373,1.4457450358531756
