Date,SP_500,Optimized Portfolio
2019-08-01,1.0,1.0
2019-09-01,0.981908,1.0147599999841739
2019-10-01,0.9987781613479999,1.005962030760557
2019-11-01,1.0191851967406622,1.0218768678140349
2019-12-01,1.0538853951340914,1.0734407747009416
2020-01-01,1.0840159785809749,1.0895960583314763
2020-02-01,1.082251200567845,1.1339052420014375
2020-03-01,0.9912230520880836,1.0522527259247811
2020-04-01,0.8672022150338746,1.0006502522680916
2020-05-01,0.9772016127976314,1.0926100103670404
2020-06-01,1.0214512562283338,1.1697810552488719
2020-07-01,1.0402337019278605,1.2039035686429167
2020-08-01,1.0975516191377876,1.3057778886306615
2020-09-01,1.1744515733326768,1.4261706099135345
2020-10-01,1.1283801870139825,1.3688751659176086
2020-11-01,1.0971624207600537,1.3051329107381102
2020-12-01,1.2151578504631142,1.4936332561031578
2021-01-01,1.2602657250301554,1.5607571345803453
2021-02-01,1.2462301456504947,1.4829662361978557
2021-03-01,1.278745536380662,1.4481940124882424
2021-04-01,1.3330142181991207,1.4109319806173826
2021-05-01,1.4028974885882095,1.4800535381599838
2021-06-01,1.410595187108093,1.5269120332580348
2021-07-01,1.4419301485945122,1.572240375474015
2021-08-01,1.47473117561474,1.5497887830251662
2021-09-01,1.5174836323958114,1.6084637863891653
2021-10-01,1.445298453486375,1.5440608963325113
2021-11-01,1.545232169754237,1.6435138586479119
2021-12-01,1.5323542048515053,1.5912008130746054
2022-01-01,1.5991847687876939,1.678748682030577
2022-02-01,1.515091637720993,1.6244579493685758
2022-03-01,1.467576848870425,1.598824002762476
2022-04-01,1.5200764754850669,1.6421041684525362
2022-05-01,1.386375108930827,1.4654301809479917
2022-06-01,1.3864485868116003,1.5097447899040395
2022-07-01,1.2700978214063707,1.3548449744791469
2022-08-01,1.3858240545016336,1.4299575798489772
2022-09-01,1.3270096816285841,1.3861436796216278
2022-10-01,1.2030722854032008,1.291691848773668
2022-11-01,1.2991532473323566,1.3970706749765909
2022-12-01,1.3689866318362127,1.441972526429609
2023-01-01,1.2882561211701995,1.3876101620787151
2023-02-01,1.3678098014208229,1.4208989298651704
2023-03-01,1.3320935518861223,1.392992474858353
2023-04-01,1.3787860950668347,1.4169392682186999
2023-05-01,1.3989742810708032,1.4558484201639565
2023-06-01,1.402446535236421,1.5206389700044807
2023-07-01,1.493224094569204,1.6057339270898476
2023-08-01,1.5397215996499944,1.6463108235419517
2023-09-01,1.5124438917905951,1.6276910480000226
2023-10-01,1.4387591378264493,1.5178870097060966
2023-11-01,1.407135211977024,1.438789917568554
2023-12-01,1.532622123045923,1.558195093012428
2024-01-01,1.6004084669261212,1.5723567995450578
2024-02-01,1.6258485599163786,1.6182538947619483
2024-03-01,1.7099390732838133,1.7245893579753537
2024-04-01,1.7629796733980039,1.7803909012479533
2024-05-01,1.689613274289546,1.7307297336834817
2024-06-01,1.7707501933342045,1.8146874338471193
2024-07-01,1.8321421025371012,1.8777183621520837
2024-08-01,1.8528837832799236,1.8068532714239134
2024-09-01,1.8951943844711205,1.8826146294161217
2024-10-01,1.9334716254542839,1.918440785863964
2024-11-01,1.9143360567771628,1.9063354251734625
2024-12-01,2.024029427166551,2.0445638072878105
2025-01-01,1.973448931781659,1.9289437239718732
2025-02-01,2.0264486693366743,1.9762752714234237
2025-03-01,2.0007232566987887,1.9142992786665656
2025-04-01,1.8835783475794128,1.7972973063623816
2025-05-01,1.8672474246352053,1.8280131173304581
2025-06-01,1.9845943657910046,1.9426478200211994
2025-07-01,2.080424895067735,2.0361474599991465
2025-08-01,2.1283401597061,2.0879877746367455
2025-09-01,2.172012751579578,2.046681774119958
2025-10-01,2.24316170040661,2.118029100890805
2025-11-01,2.2966328460466126,2.1676968830186443
2025-12-01,2.301111222853993,2.1431585546306544
2026-01-01,2.2961614379616253,2.1510453780647065
2026-02-01,2.330001804062509,2.170598380554396
2026-03-01,2.3098659444323313,2.1689704321384955
2026-04-01,2.1898252427908895,2.1898466404832035
2026-05-01,2.4198723882647544,2.375545635326821
2026-06-01,2.5472199152235016,2.5283882414170593
2026-07-01,2.514524397329016,2.4975419046117575
2026-08-01,2.5153998694868496,2.443744852153328
