c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.3524435573116811,1.4614791291743738,0.03292652182073018,18.9691168033548,-3.4622369522129595
0.9,0.0,0.0,-0.4416829539571108,1.4444325361813772,0.03328623655296221,12.549494842447054,-3.4621973257921246
1.1,0.0,0.0,-0.12148157780360382,1.50397238886743,0.0324027295878732,15.10572325999686,-3.4622926947758765
1.0,-0.1,0.0,-0.20243010210139414,1.4901346380058258,0.0327530460945159,14.268028679575627,-3.4622544011322187
1.0,0.1,0.0,0.09470932968299015,1.5434017333489227,0.03366914831068476,11.993604485858812,-3.4621454505334275
1.0,0.0,-0.1,-0.31906668578675845,1.4636965580509578,0.0329779428311562,12.557544771766517,-3.462230959374701
1.0,0.0,0.1,-0.37803882691659063,1.4572453607776834,0.034498206833392914,14.068379717893167,-3.462054986709193
1.3,0.1,-0.1,0.5179179514727924,1.6267509577345531,0.03896201994388946,22.31374220871316,-3.461473437401067
1.2,0.1,-0.1,0.3489499218563275,1.5796453844448828,0.035401954838940215,15.634224172923192,-3.4619357931111443
1.3,0.0,-0.1,0.477025613511895,1.618103079309416,0.03820740438107975,17.833174306311232,-3.4615751157905543
1.3,0.2,-0.1,0.4477820493332648,1.632989199319016,0.03972682731108082,19.925912798653833,-3.4613685689283584
1.3,0.1,-0.2,0.7354683541887216,1.6648322715764112,0.03959797588416921,21.744605504003097,-3.4613831018844783
1.3,0.1,0.0,0.29463690413141064,1.5866529522216646,0.03922647655992683,19.019293930636895,-3.461441641104192
1.1,0.0,-0.2,-0.22431930143934212,1.479154901098506,0.034516148945795945,19.58308149709594,-3.462051021637954
1.2,0.1,-0.2,0.2864117831112997,1.5750358474469242,0.03611951643613879,21.45407484608525,-3.4618474776052373
1.3,0.0,-0.2,0.4109914650212404,1.5938770029874947,0.03830735473958871,21.673984040720036,-3.4615641959854586
1.3,0.2,-0.2,0.6356090576635643,1.6719181893972137,0.03921160835522289,24.46418991699359,-3.461435251446356
1.3,0.1,-0.3,0.8412340265681796,1.6934887944690389,0.03850251731487951,12.906284349538511,-3.4615288634504564
1.1,0.3,-0.1,0.1211077043930701,1.5537811928247207,0.03420517890841704,23.192156708349486,-3.46208183004883
1.2,0.1,-0.3,0.3868948935617244,1.5857830679294336,0.03636970221055683,20.626436817258657,-3.461815196291828
1.3,0.0,-0.3,0.4301274858245665,1.5961827713149133,0.03973275360549535,14.837635603386275,-3.4613715451462763
1.3,0.2,-0.3,0.8565914749164627,1.710393244011663,0.038320625364636145,13.558176479104645,-3.4615515923422984
1.3,0.1,-0.4,0.8503470765018394,1.6972031217049977,0.03939321738345469,13.171334503342283,-3.461408067979625
1.3,0.4,-0.2,0.5166976038442638,1.652092754320451,0.03955194623120277,11.180563632435906,-3.461390747214613
1.2,0.2,-0.3,0.3188808262968282,1.5896478097023055,0.036583182796422316,18.00384809645191,-3.4617879332606045
1.3,0.3,-0.3,0.8120295957406549,1.7274787531219176,0.03987038192332854,14.486951452269757,-3.461339441096664
1.3,0.2,-0.4,1.0873486661861205,1.771488882421621,0.038477918788084944,21.492864181149802,-3.4615251611935776
1.1,0.2,-0.6,0.6794462258567633,1.6697551827035912,0.03348787467498657,14.06101146271072,-3.4621572358132204
1.2,0.2,-0.4,0.655894991194918,1.6640517301016269,0.03579965071978463,21.97682930203459,-3.461879899044767
1.3,0.3,-0.4,0.6912579910998292,1.7154524133021352,0.03982352624570958,13.089383366074447,-3.46134710568406
