Date,SP_500,Optimized Portfolio
2021-04-01,1.0,1.0
2021-05-01,1.052425,1.048990000171236
2021-06-01,1.058199655975,1.0967610046797271
2021-07-01,1.0817065031328286,1.1099221367606429
2021-08-01,1.1063131626660943,1.0941390439343879
2021-09-01,1.1383851812517845,1.1393816933546086
2021-10-01,1.0842333365648182,1.108676638847533
2021-11-01,1.1592015663882562,1.2003752832293404
2021-12-01,1.1495407805339766,1.15982660632431
2022-01-01,1.1996757025954048,1.1936007572012224
2022-02-01,1.1365907557744255,1.132941966887731
2022-03-01,1.1009461330825838,1.1071108902987241
2022-04-01,1.1403302791013472,1.131932316466164
2022-05-01,1.04003024874243,1.0225556082746992
2022-06-01,1.0400853703456134,1.0602265573799587
2022-07-01,0.9528014060662096,0.9187181188589232
2022-08-01,1.0396168589813384,0.9424669817247237
2022-09-01,0.9954955194861703,0.9292909594744777
2022-10-01,0.9025202199482399,0.8739981477410556
2022-11-01,0.9745981922739663,0.9658553532112076
2022-12-01,1.0269857689032686,0.9983274101718543
2023-01-01,0.966423391125274,0.9568768562476825
2023-02-01,1.0261029347974329,0.9690291924003516
2023-03-01,0.9993093349640023,0.9523522002091847
2023-04-01,1.0343371257731606,0.9794275733108181
2023-05-01,1.0494818899687313,0.9685363387366083
2023-06-01,1.0520867040196338,1.023655741483599
2023-07-01,1.1201861721974165,1.0955368474040779
2023-08-01,1.1550676494134717,1.1364880147027911
2023-09-01,1.1346044709364627,1.1048936479242066
2023-10-01,1.0793276757169092,1.0209123577391492
2023-11-01,1.0556040534046516,0.9694266239254011
2023-12-01,1.1497417672832249,1.0969256137343195
2024-01-01,1.2005936959083947,1.145024299007715
2024-02-01,1.2196783332985544,1.1831158065168959
2024-03-01,1.2827613163750888,1.2660640557465646
2024-04-01,1.3225512896477276,1.3060716796107292
2024-05-01,1.2675133177290374,1.2414472523120132
2024-06-01,1.3283805747597037,1.3283237313668348
2024-07-01,1.3744355292866226,1.377870205878255
2024-08-01,1.3899955139136764,1.361923425016959
2024-09-01,1.4217360614738952,1.4284397652133791
2024-10-01,1.4504508647074834,1.4760639470506998
2024-11-01,1.4360957524994733,1.4671780428803036
2024-12-01,1.5183854752134456,1.5754411108591737
2025-01-01,1.4804410221878617,1.5183727869297163
2025-02-01,1.5202003412044414,1.5746436829221024
2025-03-01,1.5009016628507774,1.4849362323522806
2025-04-01,1.4130219482010442,1.3910437140039376
2025-05-01,1.4007708238534957,1.4194766471903382
2025-06-01,1.488802098804436,1.5192090765647455
2025-07-01,1.5606922016768536,1.5969318123565737
2025-08-01,1.5966372531130624,1.6339007837363269
2025-09-01,1.6293995382239286,1.6268423327896062
2025-10-01,1.6827740242989178,1.7087375749729485
2025-11-01,1.7228869840183132,1.7480727139867014
2025-12-01,1.7262465706950636,1.77952054243903
2026-01-01,1.7225333433154975,1.7775630697383666
2026-02-01,1.7479196937676338,1.8046175795010848
2026-03-01,1.7328141837473576,1.8226637549359668
