Date,SP_500,Optimized Portfolio
2021-04-01,1.0,1.0
2021-05-01,1.052425,1.023929999912824
2021-06-01,1.058199655975,1.026356283604909
2021-07-01,1.0817065031328286,1.0968464335155184
2021-08-01,1.1063131626660943,1.1020564538224271
2021-09-01,1.1383851812517845,1.1237339041381047
2021-10-01,1.0842333365648182,1.070558815829875
2021-11-01,1.1592015663882562,1.1122677873478712
2021-12-01,1.1495407805339766,1.1049379429222688
2022-01-01,1.1996757025954048,1.121339268813623
2022-02-01,1.1365907557744255,0.9971733716115017
2022-03-01,1.1009461330825838,0.9740788364665103
2022-04-01,1.1403302791013472,0.9816182066981216
2022-05-01,1.04003024874243,0.8971303279085793
2022-06-01,1.0400853703456134,0.9334820489790583
2022-07-01,0.9528014060662096,0.8373987413743614
2022-08-01,1.0396168589813384,0.8926000659363698
2022-09-01,0.9954955194861703,0.8773743745014414
2022-10-01,0.9025202199482399,0.8175637634503446
2022-11-01,0.9745981922739663,0.8969737317897908
2022-12-01,1.0269857689032686,0.9180705538756118
2023-01-01,0.966423391125274,0.8846527857461318
2023-02-01,1.0261029347974329,0.9093611380811817
2023-03-01,0.9993093349640023,0.8943657728175308
2023-04-01,1.0343371257731606,0.9035330219630654
2023-05-01,1.0494818899687313,0.9132279313302637
2023-06-01,1.0520867040196338,0.8900410737529724
2023-07-01,1.1201861721974165,0.9335017798412958
2023-08-01,1.1550676494134717,0.9548883053818265
2023-09-01,1.1346044709364627,0.9333173784407163
2023-10-01,1.0793276757169092,0.9024183153016342
2023-11-01,1.0556040534046516,0.8933670595869939
2023-12-01,1.1497417672832249,0.9561707637853966
2024-01-01,1.2005936959083947,0.964605004283405
2024-02-01,1.2196783332985544,1.0087067450546945
2024-03-01,1.2827613163750888,1.0643268348475015
2024-04-01,1.3225512896477276,1.1210767416782537
2024-05-01,1.2675133177290374,1.0962785240935276
2024-06-01,1.3283805747597037,1.1284433360553887
2024-07-01,1.3744355292866226,1.1687287631113004
2024-08-01,1.3899955139136764,1.1718375817893374
2024-09-01,1.4217360614738952,1.207391134565254
2024-10-01,1.4504508647074834,1.2372257695581297
2024-11-01,1.4360957524994733,1.2326480341726422
2024-12-01,1.5183854752134456,1.2711929379749225
2025-01-01,1.4804410221878617,1.2578962597461616
2025-02-01,1.5202003412044414,1.2810541298923728
2025-03-01,1.5009016628507774,1.2285693424609745
2025-04-01,1.4130219482010442,1.1804954240530787
2025-05-01,1.4007708238534957,1.1818647988552986
2025-06-01,1.488802098804436,1.2508384297779513
2025-07-01,1.5606922016768536,1.3097904452463227
2025-08-01,1.5966372531130624,1.3306292114585132
2025-09-01,1.6293995382239286,1.352092260513103
2025-10-01,1.6827740242989178,1.4071629783704591
2025-11-01,1.7228869840183132,1.4352077365944182
2025-12-01,1.7262465706950636,1.4241422848003733
2026-01-01,1.7225333433154975,1.4284147119634858
2026-02-01,1.7479196937676338,1.44604134944944
2026-03-01,1.7328141837473576,1.4413272548309677
