Date,SP_500,Optimized Portfolio
2021-04-01,1.0,1.0
2021-05-01,1.052425,1.063530000196777
2021-06-01,1.058199655975,1.0527032644410788
2021-07-01,1.0817065031328286,1.117276236763807
2021-08-01,1.1063131626660943,1.1145612552475623
2021-09-01,1.1383851812517845,1.1489789068161365
2021-10-01,1.0842333365648182,1.1021465264914962
2021-11-01,1.1592015663882562,1.1743040599442083
2021-12-01,1.1495407805339766,1.1436782101534149
2022-01-01,1.1996757025954048,1.1769821198864943
2022-02-01,1.1365907557744255,1.0306126233108894
2022-03-01,1.1009461330825838,1.0071146556664552
2022-04-01,1.1403302791013472,1.0292308941851254
2022-05-01,1.04003024874243,0.8954047832364899
2022-06-01,1.0400853703456134,0.9012786385766989
2022-07-01,0.9528014060662096,0.7809849788382986
2022-08-01,1.0396168589813384,0.8033914377904126
2022-09-01,0.9954955194861703,0.7819625793109493
2022-10-01,0.9025202199482399,0.7104599212876314
2022-11-01,0.9745981922739663,0.7793745335863741
2022-12-01,1.0269857689032686,0.8255290935359881
2023-01-01,0.966423391125274,0.791253125603768
2023-02-01,1.0261029347974329,0.8115049336552104
2023-03-01,0.9993093349640023,0.7975389338824976
2023-04-01,1.0343371257731606,0.8186657402953794
2023-05-01,1.0494818899687313,0.8092510842476766
2023-06-01,1.0520867040196338,0.8248291675986011
2023-07-01,1.1201861721974165,0.8827486713697523
2023-08-01,1.1550676494134717,0.9110672486772158
2023-09-01,1.1346044709364627,0.8900398166928181
2023-10-01,1.0793276757169092,0.8134413246765358
2023-11-01,1.0556040534046516,0.7723735942240043
2023-12-01,1.1497417672832249,0.8752460337621176
2024-01-01,1.2005936959083947,0.8950878614371693
2024-02-01,1.2196783332985544,0.932985881470228
2024-03-01,1.2827613163750888,0.9983975214895426
2024-04-01,1.3225512896477276,1.0432185637273668
2024-05-01,1.2675133177290374,0.9916001092720145
2024-06-01,1.3283805747597037,1.050000143888268
2024-07-01,1.3744355292866226,1.0901731491724551
2024-08-01,1.3899955139136764,1.0542410422054063
2024-09-01,1.4217360614738952,1.1057301745951562
2024-10-01,1.4504508647074834,1.1406933627575127
2024-11-01,1.4360957524994733,1.1397668584275742
2024-12-01,1.5183854752134456,1.223870255265862
2025-01-01,1.4804410221878617,1.1810806455522584
2025-02-01,1.5202003412044414,1.2248514951135252
2025-03-01,1.5009016628507774,1.1550717053554298
2025-04-01,1.4130219482010442,1.07046270313164
2025-05-01,1.4007708238534957,1.0910798150750698
2025-06-01,1.488802098804436,1.1751147821099215
2025-07-01,1.5606922016768536,1.235233654365263
2025-08-01,1.5966372531130624,1.2688443621877612
2025-09-01,1.6293995382239286,1.2633629544678644
2025-10-01,1.6827740242989178,1.3269606458413894
2025-11-01,1.7228869840183132,1.3575072798593089
2025-12-01,1.7262465706950636,1.385485505165038
2026-01-01,1.7225333433154975,1.3839614714026192
2026-02-01,1.7479196937676338,1.4050253648959792
2026-03-01,1.7328141837473576,1.415492804081693
