LOW,LOWES COMPANIES INC,Consumer Discretionary,Equity,"1,492,861,642.62",0.25,"1,492,861,642.62","6,536,458.00",228.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
DE,DEERE,Industrials,Equity,"1,488,923,179.38",0.25,"1,488,923,179.38","2,932,221.00",507.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"1,487,417,881.59",0.25,"1,487,417,881.59","7,664,337.00",194.07,United States,NASDAQ,USD,1.0,USD,-,2017,12
DHR,DANAHER CORP,Health Care,Equity,"1,430,506,164.24",0.24,"1,430,506,164.24","7,408,878.00",193.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
COF,CAPITAL ONE FINANCIAL CORP,Financials,Equity,"1,421,994,580.56",0.24,"1,421,994,580.56","7,373,196.00",192.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TMUS,T MOBILE US INC,Communication,Equity,"1,343,133,267.80",0.23,"1,343,133,267.80","5,551,055.00",241.96,United States,NASDAQ,USD,1.0,USD,-,2017,12
MU,MICRON TECHNOLOGY INC,Information Technology,Equity,"1,331,700,224.75",0.23,"1,331,700,224.75","12,897,823.00",103.25,United States,NASDAQ,USD,1.0,USD,-,2017,12
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Equity,"1,325,425,109.25",0.23,"1,325,425,109.25","2,972,805.00",445.85,United States,NASDAQ,USD,1.0,USD,-,2017,12
MMC,MARSH & MCLENNAN INC,Financials,Equity,"1,320,797,976.96",0.22,"1,320,797,976.96","5,685,253.00",232.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,Equity,"1,313,253,679.68",0.22,"1,313,253,679.68","2,851,428.00",460.56,United States,NASDAQ,USD,1.0,USD,-,2017,12
APH,AMPHENOL CORP CLASS A,Information Technology,Equity,"1,288,551,729.92",0.22,"1,288,551,729.92","14,019,712.00",91.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MDT,MEDTRONIC PLC,Health Care,Equity,"1,270,645,287.20",0.22,"1,270,645,287.20","14,843,987.00",85.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
COP,CONOCOPHILLIPS,Energy,Equity,"1,269,427,609.35",0.22,"1,269,427,609.35","14,769,373.00",85.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
LRCX,LAM RESEARCH CORP,Information Technology,Equity,"1,259,668,806.34",0.21,"1,259,668,806.34","14,859,842.00",84.77,United States,NASDAQ,USD,1.0,USD,-,2017,12
CB,CHUBB LTD,Financials,Equity,"1,258,682,606.46",0.21,"1,258,682,606.46","4,313,807.00",291.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ADI,ANALOG DEVICES INC,Information Technology,Equity,"1,254,808,355.00",0.21,"1,254,808,355.00","5,742,830.00",218.50,United States,NASDAQ,USD,1.0,USD,-,2017,12
KLAC,KLA CORP,Information Technology,Equity,"1,203,214,963.49",0.2,"1,203,214,963.49","1,538,461.00",782.09,United States,NASDAQ,USD,1.0,USD,-,2017,12
ICE,INTERCONTINENTAL EXCHANGE INC,Financials,Equity,"1,191,424,977.75",0.2,"1,191,424,977.75","6,651,175.00",179.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
BX,BLACKSTONE INC,Financials,Equity,"1,175,675,876.04",0.2,"1,175,675,876.04","8,472,729.00",138.76,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
LMT,LOCKHEED MARTIN CORP,Industrials,Equity,"1,169,333,210.66",0.2,"1,169,333,210.66","2,424,946.00",482.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MO,ALTRIA GROUP INC,Consumer Staples,Equity,"1,163,613,032.01",0.2,"1,163,613,032.01","19,619,171.00",59.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PLD,PROLOGIS REIT INC,Real Estate,Equity,"1,163,377,239.99",0.2,"1,163,377,239.99","10,729,293.00",108.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AMT,AMERICAN TOWER REIT CORP,Real Estate,Equity,"1,159,522,757.16",0.2,"1,159,522,757.16","5,409,231.00",214.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CME,CME GROUP INC CLASS A,Financials,Equity,"1,159,140,851.36",0.2,"1,159,140,851.36","4,171,372.00",277.88,United States,NASDAQ,USD,1.0,USD,-,2017,12
SBUX,STARBUCKS CORP,Consumer Discretionary,Equity,"1,158,582,708.36",0.2,"1,158,582,708.36","13,149,276.00",88.11,United States,NASDAQ,USD,1.0,USD,-,2017,12
ANET,ARISTA NETWORKS INC,Information Technology,Equity,"1,135,316,634.76",0.19,"1,135,316,634.76","11,958,254.00",94.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
BMY,BRISTOL MYERS SQUIBB,Health Care,Equity,"1,126,416,370.10",0.19,"1,126,416,370.10","23,491,478.00",47.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TT,TRANE TECHNOLOGIES PLC,Industrials,Equity,"1,123,309,943.36",0.19,"1,123,309,943.36","2,596,528.00",432.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
SO,SOUTHERN,Utilities,Equity,"1,119,856,321.89",0.19,"1,119,856,321.89","12,683,841.00",88.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CEG,CONSTELLATION ENERGY CORP,Utilities,Equity,"1,084,710,423.16",0.18,"1,084,710,423.16","3,621,254.00",299.54,United States,NASDAQ,USD,1.0,USD,-,2017,12
FI,FISERV INC,Financials,Equity,"1,081,106,542.08",0.18,"1,081,106,542.08","6,585,688.00",164.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
WELL,WELLTOWER INC,Real Estate,Equity,"1,072,375,807.20",0.18,"1,072,375,807.20","7,052,784.00",152.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
DUK,DUKE ENERGY CORP,Utilities,Equity,"1,041,840,453.36",0.18,"1,041,840,453.36","8,982,932.00",115.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MCK,MCKESSON CORP,Health Care,Equity,"1,029,251,932.84",0.18,"1,029,251,932.84","1,450,754.00",709.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
EQIX,EQUINIX REIT INC,Real Estate,Equity,"1,027,943,584.80",0.17,"1,027,943,584.80","1,126,884.00",912.20,United States,NASDAQ,USD,1.0,USD,-,2017,12
ELV,ELEVANCE HEALTH INC,Health Care,Equity,"1,020,366,707.67",0.17,"1,020,366,707.67","2,684,681.00",380.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
INTC,INTEL CORPORATION CORP,Information Technology,Equity,"1,015,020,213.75",0.17,"1,015,020,213.75","50,124,455.00",20.25,United States,NASDAQ,USD,1.0,USD,-,2017,12
WM,WASTE MANAGEMENT INC,Industrials,Equity,"1,010,087,836.95",0.17,"1,010,087,836.95","4,228,255.00",238.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,Equity,"997,714,021.98",0.17,"997,714,021.98","14,973,946.00",66.63,United States,NASDAQ,USD,1.0,USD,-,2017,12
PH,PARKER-HANNIFIN CORP,Industrials,Equity,"991,441,055.50",0.17,"991,441,055.50","1,490,575.00",665.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AJG,ARTHUR J GALLAGHER,Financials,Equity,"990,339,003.72",0.17,"990,339,003.72","2,944,458.00",336.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CI,CIGNA,Health Care,Equity,"982,955,421.64",0.17,"982,955,421.64","3,169,597.00",310.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
SHW,SHERWIN WILLIAMS,Materials,Equity,"971,512,073.10",0.17,"971,512,073.10","2,682,105.00",362.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
KKR,KKR AND CO INC,Financials,Equity,"941,731,661.52",0.16,"941,731,661.52","7,814,552.00",120.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TDG,TRANSDIGM GROUP INC,Industrials,Equity,"940,607,589.90",0.16,"940,607,589.90","649,277.00","1,448.70",United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,Equity,"934,662,003.20",0.16,"934,662,003.20","3,174,803.00",294.40,United States,NASDAQ,USD,1.0,USD,-,2017,12
AON,AON PLC CLASS A,Financials,Equity,"932,795,668.66",0.16,"932,795,668.66","2,503,343.00",372.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CVS,CVS HEALTH CORP,Health Care,Equity,"927,800,399.37",0.16,"927,800,399.37","14,594,941.00",63.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MMM,3M,Industrials,Equity,"922,663,413.45",0.16,"922,663,413.45","6,284,745.00",146.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Equity,"909,301,654.20",0.15,"909,301,654.20","665,380.00","1,366.59",United States,NASDAQ,USD,1.0,USD,"Jan 01, 1970",2017,12
CTAS,CINTAS CORP,Industrials,Equity,"902,856,029.79",0.15,"902,856,029.79","3,970,867.00",227.37,United States,NASDAQ,USD,1.0,USD,-,2017,12
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"873,924,703.52",0.15,"873,924,703.52","5,183,728.00",168.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MCO,MOODYS CORP,Financials,Equity,"870,099,420.96",0.15,"870,099,420.96","1,792,098.00",485.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
DASH,DOORDASH INC CLASS A,Consumer Discretionary,Equity,"864,911,701.53",0.15,"864,911,701.53","3,927,311.00",220.23,United States,NASDAQ,USD,1.0,USD,-,2017,12
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"858,318,423.71",0.15,"858,318,423.71","13,674,023.00",62.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
WMB,WILLIAMS INC,Energy,Equity,"848,368,650.60",0.14,"848,368,650.60","14,111,255.00",60.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CL,COLGATE-PALMOLIVE,Consumer Staples,Equity,"847,364,416.80",0.14,"847,364,416.80","9,394,284.00",90.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
SNPS,SYNOPSYS INC,Information Technology,Equity,"846,762,621.63",0.14,"846,762,621.63","1,789,477.00",473.19,United States,NASDAQ,USD,1.0,USD,-,2017,12
UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,Equity,"834,378,995.25",0.14,"834,378,995.25","8,466,555.00",98.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"833,686,963.20",0.14,"833,686,963.20","11,451,744.00",72.80,United States,NASDAQ,USD,1.0,USD,-,2017,12
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,Equity,"818,373,030.72",0.14,"818,373,030.72","15,689,667.00",52.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
HWM,HOWMET AEROSPACE INC,Industrials,Equity,"815,524,821.54",0.14,"815,524,821.54","4,688,541.00",173.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
GD,GENERAL DYNAMICS CORP,Industrials,Equity,"807,844,243.85",0.14,"807,844,243.85","2,937,295.00",275.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MSI,MOTOROLA SOLUTIONS INC,Information Technology,Equity,"807,435,673.40",0.14,"807,435,673.40","1,934,441.00",417.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,Equity,"801,422,024.06",0.14,"801,422,024.06","4,583,221.00",174.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
EMR,EMERSON ELECTRIC,Industrials,Equity,"793,821,800.83",0.14,"793,821,800.83","6,527,603.00",121.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
USB,US BANCORP,Financials,Equity,"792,779,256.70",0.13,"792,779,256.70","18,058,753.00",43.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
HCA,HCA HEALTHCARE INC,Health Care,Equity,"790,058,717.94",0.13,"790,058,717.94","2,070,059.00",381.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,Equity,"782,003,097.09",0.13,"782,003,097.09","7,641,973.00",102.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ECL,ECOLAB INC,Materials,Equity,"779,009,088.00",0.13,"779,009,088.00","2,917,200.00",267.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
NOC,NORTHROP GRUMMAN CORP,Industrials,Equity,"773,912,924.43",0.13,"773,912,924.43","1,575,267.00",491.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ITW,ILLINOIS TOOL INC,Industrials,Equity,"762,114,753.18",0.13,"762,114,753.18","3,091,618.00",246.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,Equity,"761,388,259.24",0.13,"761,388,259.24","2,866,241.00",265.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
FTNT,FORTINET INC,Information Technology,Equity,"748,358,743.32",0.13,"748,358,743.32","7,364,286.00",101.62,United States,NASDAQ,USD,1.0,USD,-,2017,12
ADSK,AUTODESK INC,Information Technology,Equity,"742,554,190.96",0.13,"742,554,190.96","2,488,786.00",298.36,United States,NASDAQ,USD,1.0,USD,-,2017,12
BK,BANK OF NEW YORK MELLON CORP,Financials,Equity,"733,849,968.17",0.12,"733,849,968.17","8,308,049.00",88.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
NEM,NEWMONT,Materials,Equity,"728,534,677.76",0.12,"728,534,677.76","13,178,992.00",55.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AZO,AUTOZONE INC,Consumer Discretionary,Equity,"721,960,679.20",0.12,"721,960,679.20","194,230.00","3,717.04",United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,Equity,"721,677,772.69",0.12,"721,677,772.69","2,575,489.00",280.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
EOG,EOG RESOURCES INC,Energy,Equity,"721,209,512.98",0.12,"721,209,512.98","6,510,874.00",110.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TRV,TRAVELERS COMPANIES INC,Financials,Equity,"713,498,473.02",0.12,"713,498,473.02","2,624,507.00",271.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CSX,CSX CORP,Industrials,Equity,"712,796,475.39",0.12,"712,796,475.39","22,323,723.00",31.93,United States,NASDAQ,USD,1.0,USD,-,2017,12
ROP,ROPER TECHNOLOGIES INC,Information Technology,Equity,"705,121,365.89",0.12,"705,121,365.89","1,241,389.00",568.01,United States,NASDAQ,USD,1.0,USD,-,2017,12
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,Equity,"694,705,701.39",0.12,"694,705,701.39","2,785,173.00",249.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,Equity,"693,828,472.44",0.12,"693,828,472.44","2,648,908.00",261.93,United States,NASDAQ,USD,1.0,USD,-,2017,12
VST,VISTRA CORP,Utilities,Equity,"680,115,388.40",0.12,"680,115,388.40","3,938,360.00",172.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
FCX,FREEPORT MCMORAN INC,Materials,Equity,"679,728,205.26",0.12,"679,728,205.26","16,635,541.00",40.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,Equity,"674,213,114.20",0.11,"674,213,114.20","5,174,314.00",130.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,Equity,"669,038,636.50",0.11,"669,038,636.50","5,011,150.00",133.51,United States,NASDAQ,USD,1.0,USD,-,2017,12
CARR,CARRIER GLOBAL CORP,Industrials,Equity,"667,387,201.91",0.11,"667,387,201.91","9,348,469.00",71.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AXON,AXON ENTERPRISE INC,Industrials,Equity,"654,023,760.00",0.11,"654,023,760.00","838,492.00",780.00,United States,NASDAQ,USD,1.0,USD,-,2017,12
NSC,NORFOLK SOUTHERN CORP,Industrials,Equity,"648,447,027.80",0.11,"648,447,027.80","2,621,047.00",247.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
DLR,DIGITAL REALTY TRUST REIT INC,Real Estate,Equity,"644,685,360.00",0.11,"644,685,360.00","3,662,985.00",176.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ALL,ALLSTATE CORP,Financials,Equity,"634,386,846.57",0.11,"634,386,846.57","3,067,783.00",206.79,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AEP,AMERICAN ELECTRIC POWER INC,Utilities,Equity,"628,688,170.95",0.11,"628,688,170.95","6,172,687.00",101.85,United States,NASDAQ,USD,1.0,USD,-,2017,12
KMI,KINDER MORGAN INC,Energy,Equity,"627,252,817.30",0.11,"627,252,817.30","22,377,910.00",28.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
COIN,COINBASE GLOBAL INC CLASS A,Financials,Equity,"622,140,928.00",0.11,"622,140,928.00","2,430,238.00",256.00,United States,NASDAQ,USD,1.0,USD,-,2017,12
USD,USD CASH,Cash and/or Derivatives,Cash,"618,445,527.43",0.11,"618,445,527.43","618,445,527.00",100.00,United States,-,USD,1.0,USD,-,2017,12
WDAY,WORKDAY INC CLASS A,Information Technology,Equity,"618,054,517.08",0.11,"618,054,517.08","2,477,371.00",249.48,United States,NASDAQ,USD,1.0,USD,-,2017,12
NXPI,NXP SEMICONDUCTORS NV,Information Technology,Equity,"617,899,211.94",0.11,"617,899,211.94","2,942,097.00",210.02,United States,NASDAQ,USD,1.0,USD,-,2017,12
PWR,QUANTA SERVICES INC,Industrials,Equity,"613,645,731.56",0.1,"613,645,731.56","1,708,796.00",359.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TFC,TRUIST FINANCIAL CORP,Financials,Equity,"601,874,123.13",0.1,"601,874,123.13","15,233,463.00",39.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
RSG,REPUBLIC SERVICES INC,Industrials,Equity,"597,097,886.28",0.1,"597,097,886.28","2,349,669.00",254.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PAYX,PAYCHEX INC,Industrials,Equity,"591,055,985.22",0.1,"591,055,985.22","3,709,634.00",159.33,United States,NASDAQ,USD,1.0,USD,-,2017,12
REGN,REGENERON PHARMACEUTICALS INC,Health Care,Equity,"590,605,460.67",0.1,"590,605,460.67","1,217,919.00",484.93,United States,NASDAQ,USD,1.0,USD,-,2017,12
AFL,AFLAC INC,Financials,Equity,"589,192,146.27",0.1,"589,192,146.27","5,729,769.00",102.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,Equity,"583,888,039.63",0.1,"583,888,039.63","6,868,463.00",85.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
OKE,ONEOK INC,Energy,Equity,"578,310,099.84",0.1,"578,310,099.84","7,182,192.00",80.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
COR,CENCORA INC,Health Care,Equity,"577,402,132.86",0.1,"577,402,132.86","1,997,793.00",289.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MPC,MARATHON PETROLEUM CORP,Energy,Equity,"574,153,705.25",0.1,"574,153,705.25","3,658,195.00",156.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
SPG,SIMON PROPERTY GROUP REIT INC,Financials,Equity,"573,795,445.50",0.1,"573,795,445.50","3,550,275.00",161.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
BDX,BECTON DICKINSON,Health Care,Equity,"568,211,739.48",0.1,"568,211,739.48","3,324,042.00",170.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
O,REALTY INCOME REIT CORP,Real Estate,Equity,"566,559,575.28",0.1,"566,559,575.28","10,131,609.00",55.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
CTVA,CORTEVA INC,Materials,Equity,"566,485,884.62",0.1,"566,485,884.62","7,936,199.00",71.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AMP,AMERIPRISE FINANCE INC,Financials,Equity,"565,133,162.88",0.1,"565,133,162.88","1,113,519.00",507.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PCAR,PACCAR INC,Industrials,Equity,"562,078,890.98",0.1,"562,078,890.98","6,070,622.00",92.59,United States,NASDAQ,USD,1.0,USD,-,2017,12
FDX,FEDEX CORP,Industrials,Equity,"561,440,811.05",0.1,"561,440,811.05","2,564,945.00",218.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
SRE,SEMPRA,Utilities,Equity,"560,394,390.18",0.1,"560,394,390.18","7,332,126.00",76.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TEL,TE CONNECTIVITY PLC,Information Technology,Equity,"559,749,586.64",0.1,"559,749,586.64","3,453,752.00",162.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PSA,PUBLIC STORAGE REIT,Real Estate,Equity,"553,308,021.37",0.09,"553,308,021.37","1,824,353.00",303.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
GWW,WW GRAINGER INC,Industrials,Equity,"552,044,949.12",0.09,"552,044,949.12","513,072.00","1,075.96",United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
GM,GENERAL MOTORS,Consumer Discretionary,Equity,"549,071,926.62",0.09,"549,071,926.62","11,518,186.00",47.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
D,DOMINION ENERGY INC,Utilities,Equity,"545,333,808.96",0.09,"545,333,808.96","9,724,212.00",56.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
ROST,ROSS STORES INC,Consumer Discretionary,Equity,"544,264,501.32",0.09,"544,264,501.32","3,819,132.00",142.51,United States,NASDAQ,USD,1.0,USD,-,2017,12
FAST,FASTENAL,Industrials,Equity,"542,726,804.48",0.09,"542,726,804.48","13,276,096.00",40.88,United States,NASDAQ,USD,1.0,USD,-,2017,12
SLB,SCHLUMBERGER NV,Energy,Equity,"539,035,396.32",0.09,"539,035,396.32","16,216,468.00",33.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
PSX,PHILLIPS,Energy,Equity,"537,726,274.72",0.09,"537,726,274.72","4,780,639.00",112.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
KMB,KIMBERLY CLARK CORP,Consumer Staples,Equity,"531,498,385.82",0.09,"531,498,385.82","3,839,474.00",138.43,United States,NASDAQ,USD,1.0,USD,-,2017,12
EW,EDWARDS LIFESCIENCES CORP,Health Care,Equity,"531,523,366.20",0.09,"531,523,366.20","6,827,532.00",77.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
LHX,L3HARRIS TECHNOLOGIES INC,Industrials,Equity,"528,228,046.08",0.09,"528,228,046.08","2,179,968.00",242.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MET,METLIFE INC,Financials,Equity,"528,177,211.86",0.09,"528,177,211.86","6,701,906.00",78.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
URI,UNITED RENTALS INC,Industrials,Equity,"526,475,964.84",0.09,"526,475,964.84","755,812.00",696.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
VRSK,VERISK ANALYTICS INC,Industrials,Equity,"525,305,464.05",0.09,"525,305,464.05","1,634,785.00",321.33,United States,NASDAQ,USD,1.0,USD,-,2017,12
KDP,KEURIG DR PEPPER INC,Consumer Staples,Equity,"515,756,548.00",0.09,"515,756,548.00","15,724,285.00",32.80,United States,NASDAQ,USD,1.0,USD,-,2017,12
CMI,CUMMINS INC,Industrials,Equity,"513,792,984.24",0.09,"513,792,984.24","1,591,528.00",322.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Equity,"511,959,043.68",0.09,"511,959,043.68","8,105,748.00",63.16,United States,NASDAQ,USD,1.0,USD,-,2017,12
CPRT,COPART INC,Industrials,Equity,"511,362,189.14",0.09,"511,362,189.14","10,150,103.00",50.38,United States,NASDAQ,USD,1.0,USD,-,2017,12
KR,KROGER,Consumer Staples,Equity,"511,234,150.82",0.09,"511,234,150.82","7,706,273.00",66.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
MSCI,MSCI INC,Financials,Equity,"509,555,148.39",0.09,"509,555,148.39","898,829.00",566.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
XTSLA,BLK CSH FND TREASURY SL AGENCY,Cash and/or Derivatives,Money Market,"507,341,449.79",0.09,"507,341,449.79","507,341,450.00",1.00,United States,-,USD,1.0,USD,-,2017,12
CCI,CROWN CASTLE INC,Real Estate,Equity,"504,264,947.94",0.09,"504,264,947.94","5,031,078.00",100.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
TGT,TARGET CORP,Consumer Staples,Equity,"498,296,087.52",0.08,"498,296,087.52","5,304,408.00",93.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
IDXX,IDEXX LABORATORIES INC,Health Care,Equity,"497,580,401.50",0.08,"497,580,401.50","948,025.00",524.86,United States,NASDAQ,USD,1.0,USD,-,2017,12
EXC,EXELON CORP,Utilities,Equity,"497,458,066.50",0.08,"497,458,066.50","11,636,446.00",42.75,United States,NASDAQ,USD,1.0,USD,-,2017,12
FICO,FAIR ISAAC CORP,Information Technology,Equity,"496,361,094.66",0.08,"496,361,094.66","282,822.00","1,755.03",United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,Equity,"492,639,256.20",0.08,"492,639,256.20","6,131,930.00",80.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
KVUE,KENVUE INC,Consumer Staples,Equity,"481,172,055.44",0.08,"481,172,055.44","22,194,283.00",21.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
AME,AMETEK INC,Industrials,Equity,"474,534,887.31",0.08,"474,534,887.31","2,677,811.00",177.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,2017,12
