c1,c2,c3,reward,return,std
1.0,0.0,0.0,0.9497585230325813,0.8900448467725698,0.07010187366658688
0.9,0.0,0.0,1.1234902034755327,0.8880106228936441,0.06636304661138998
1.1,0.0,0.0,0.8805232649555417,0.8611289476700037,0.08029449291357006
1.0,-0.1,0.0,1.0560998637387957,0.8652563116204859,0.07421340691289043
1.0,0.1,0.0,0.9679717357018593,0.8922380245428576,0.0710015799273396
1.0,0.0,-0.1,0.9304152554242074,0.8719162923852946,0.07350916589881765
1.0,0.0,0.1,0.964435697152839,0.9035262846788397,0.0634155755202599
0.9,0.1,0.1,1.1739581487119115,0.9280712014494003,0.058103754873617505
0.8,0.1,0.1,1.0244025593180794,0.8984853670885208,0.05990572395861114
1.0,0.1,0.1,1.0003518763209074,0.9165032502868069,0.0641383985765333
0.9,-0.0,0.1,1.1359130435394282,0.8958483397539455,0.06175885872410429
0.9,0.2,0.1,0.944428379448384,0.9038111976771711,0.06629437981623047
0.9,0.1,-0.0,0.941483015929237,0.8833640119826812,0.06942742200558152
0.9,0.1,0.2,1.0914950488571316,0.9467679385629044,0.054720273097572956
0.8,0.0,0.1,0.945600862189462,0.8853078822803541,0.06744928391961168
1.0,-0.0,0.2,1.1368703323768432,0.9096309062550643,0.06225688563161671
0.8,-0.0,-0.0,1.1299355259355506,0.8948750621323686,0.061264134782962686
0.8,0.2,0.1,1.0324023299441754,0.9234108657996264,0.05856932673945337
0.8,0.1,-0.0,0.9059241935842789,0.8767195366617506,0.0670246762239688
0.9,-0.0,0.2,1.0362788748248166,0.886023956784229,0.06236900537241568
0.8,0.1,0.2,1.1235979308253259,0.9367932809491434,0.053528928933069805
0.9,0.2,0.0,0.9850228842205165,0.9253876899908222,0.06305941731366439
0.8,0.2,0.0,0.980594009721477,0.897541706676426,0.065142189139657
0.8,-0.0,0.2,1.0306513670372692,0.8898319453524312,0.06030612993286142
1.0,0.2,-0.0,0.946859717900454,0.9088206863826908,0.06824878802969746
1.0,0.2,0.1,1.0125196027958692,0.9365259318771515,0.062347993099221316
1.0,0.1,0.2,1.0619783207983096,0.9475615790992375,0.05786914980234172
0.9,0.2,0.2,1.0000072241440905,0.9300597085637505,0.059198105895690564
0.8,0.2,0.2,1.0253591771856583,0.9330652567558814,0.059386902449957236
1.0,0.2,0.2,0.9922872390702965,0.9246750008881623,0.06333625724577624
