c1,c2,c3,reward,return,std
1.0,0.0,0.0,0.9694479592377032,1.585767530171812,0.1654857541258358
0.9,0.0,0.0,1.1336516201019349,1.524350653195244,0.1482555889616802
1.2,0.0,0.0,0.7565765978203436,1.7216930631475855,0.2040456445302365
1.0,-0.1,0.0,0.9986230133094784,1.5869064740293075,0.1642628356470742
1.0,0.2,0.0,0.96636824971772,1.6417211175754358,0.1830921021404217
1.0,0.0,-0.1,0.9760723493411724,1.6431147294389044,0.1808358657101134
1.0,0.0,0.2,1.0651585910940924,1.508632961510809,0.1449741643868101
0.9,0.0,0.2,1.2762999018794283,1.4749634052065266,0.1346664221835696
1.2,0.0,0.2,0.8473383013197031,1.696467968175763,0.1967832028949732
1.0,-0.1,0.2,1.1255025140559491,1.4918943107045073,0.1433275197414077
1.0,0.2,0.2,1.049002981214732,1.5586810460013714,0.1609832500091768
1.0,0.0,0.1,1.0674842384559076,1.5496793941466,0.157494652748783
1.0,0.0,0.4,1.1408702021780348,1.3765112652771034,0.1092651146649956
0.8,0.0,0.2,1.3974969877990406,1.3522725301708645,0.1050378349601632
1.1,0.0,0.2,0.969372982586754,1.5980099830715586,0.1664454025914125
0.9,-0.1,0.2,1.3060378832367292,1.4473587961751635,0.1271656731803062
0.9,0.2,0.2,1.1546944949219071,1.5069613635733383,0.1456225784376202
0.9,0.0,0.1,1.2448251924971925,1.5122791870001533,0.1465404870474846
0.9,0.0,0.4,1.2640646989216051,1.3670848049168358,0.1076692655529449
0.7,0.0,0.2,1.6587965316655453,1.3057833399440384,0.093991060466206
0.8,-0.1,0.2,1.465575599347472,1.404251386120211,0.1186879435323341
0.8,0.2,0.2,1.3361628127962366,1.4438042635546222,0.1318508067174009
0.8,0.0,0.1,1.436206082559153,1.424748661154973,0.1238376900218685
0.8,0.0,0.4,1.4277225529799666,1.286089085837698,0.0844192226763651
0.7,-0.1,0.2,1.6353177909679215,1.358791835042126,0.1030019030311526
0.7,0.2,0.2,1.4107406232799145,1.2842628512031684,0.0928654950299244
0.7,0.0,0.1,1.5471899774328548,1.3180715667807543,0.0949761711496091
0.7,0.0,0.4,1.558916879714386,1.2542700648592129,0.077768645205089
1.3,0.2,0.2,0.70256163262302,1.6746927801507692,0.19407731793969926
1.1,0.1,0.2,0.8957304594580139,1.5866119277103852,0.16685157881223003
1.1,0.4,0.2,0.9049497911762849,1.6040997054185009,0.17587711297763708
1.1,0.2,0.1,0.8789100268555702,1.6597614785751014,0.19083425924884467
1.1,0.2,0.4,0.9678122368893493,1.4368194172684619,0.13163140340743812
0.9,0.2,0.1,1.059412140811771,1.5957249104841955,0.16977647193410794
1.2,0.2,0.1,0.7641082135164741,1.7129789717015371,0.20373060557857225
1.0,0.1,0.1,0.9872234567253798,1.5724220428494817,0.16394920698822102
1.0,0.4,0.1,0.9454403631211205,1.6044187531391212,0.17514650276059918
1.0,0.2,0.3,1.0299763790746668,1.5131277801394694,0.1482893522761272
0.8,0.2,0.1,1.1777466645966863,1.5011224097200033,0.14454033276300526
0.9,0.1,0.1,1.08973403879796,1.526472247443758,0.15005266458981656
0.9,0.4,0.1,1.0306057485294768,1.5744336737135585,0.16908171870594094
0.9,0.2,0.0,1.0629050252151364,1.6264993785193438,0.17764170537173807
0.9,0.2,0.3,1.1726791296166001,1.42638959890079,0.12616838096389185
0.7,0.2,0.1,1.4612968340905617,1.3316180498122265,0.10514698509963832
1.0,0.2,0.1,0.9601895921948181,1.6365556634071727,0.18321718016150793
0.8,0.1,0.1,1.2803644174606825,1.4482694349608767,0.12793726412032466
0.8,0.4,0.1,1.2155084828113747,1.4243749770259735,0.13040499031948122
0.8,0.2,0.0,1.1193624615746165,1.531922050840656,0.15221996750196054
0.8,0.2,0.3,1.3732222523236228,1.3323382366832899,0.10299870962562488
0.7,0.1,0.1,1.586751402089223,1.331302457867576,0.1028444743626728
0.7,0.4,0.1,1.3413220728384765,1.3742483820819666,0.11651931078638667
0.7,0.2,0.0,1.418866100824363,1.3874159846739917,0.11869837819366708
0.7,0.2,0.3,1.3904655544409181,1.2422424388792588,0.08265444606452953
0.7,0.3,0.1,1.341272435146413,1.3114092973926155,0.10327113061176402
0.7,0.1,0.0,1.5525334454667445,1.3686415356504114,0.11323318944475677
0.7,0.1,0.3,1.5817356635293591,1.2514701242791268,0.07903538701341428
