Date,SP_500,Optimized Portfolio
2019-04-01,1.0,1.0
2019-05-01,1.039313,1.0427599998546313
2019-06-01,0.9709490694859999,0.9913936423522378
2019-07-01,1.0378765888456698,1.0702391786746475
2019-08-01,1.0515018327040357,1.0914406167277413
2019-09-01,1.0324780615467544,1.0915715896171725
2019-10-01,1.050217067122189,1.0894866879815686
2019-11-01,1.0716751022376296,1.1117122164470037
2019-12-01,1.1081624244435142,1.1560695339763651
2020-01-01,1.1398447881583542,1.1803469940870135
2020-02-01,1.1379891208432324,1.2131724439133689
2020-03-01,1.0422728558891081,1.1198552193906148
2020-04-01,0.9118647184331188,1.0554635444675662
2020-05-01,1.0275292867780492,1.2256464867492836
2020-06-01,1.0740578679419328,1.3122138981497478
2020-07-01,1.0938076440176492,1.3543622086460498
2020-08-01,1.1540775390106657,1.4797250718166945
2020-09-01,1.234937981781448,1.6357819603834267
2020-10-01,1.1864938346321254,1.5673420766358375
2020-11-01,1.153668296203193,1.5120387852377566
2020-12-01,1.2777407067866615,1.7524075925103797
2021-01-01,1.325171719563289,1.8743926844405903
2021-02-01,1.3104132821225127,1.7748522670055489
2021-03-01,1.3446032750663712,1.8707246961108326
2021-04-01,1.4016668934569128,1.933244315455227
2021-05-01,1.4751492803463913,2.0279539543356466
2021-06-01,1.483243424447652,2.1203069774412837
2021-07-01,1.516192193878332,2.1290850481589247
2021-08-01,1.5506825339046764,2.098809458518826
2021-09-01,1.595636820562573,2.1782703844394224
2021-10-01,1.5197339726452321,2.1182053699691266
2021-11-01,1.6248144584498143,2.293402135779332
2021-12-01,1.6112732547530937,2.215931011545079
2022-01-01,1.6815457152126403,2.337851535616407
2022-02-01,1.5931216337781837,2.2622454163806447
2022-03-01,1.543159746221266,2.2265471836358905
2022-04-01,1.5983631998228396,2.286819816076733
2022-05-01,1.4577759678560223,2.0407808714151656
2022-06-01,1.4578532299823188,2.1169428137666744
2022-07-01,1.3355101869222026,1.9078100328533338
2022-08-01,1.457196533113806,1.9862210250834393
2022-09-01,1.395353112248456,1.92292016105556
2022-10-01,1.265032712976899,1.80991014288415
2022-11-01,1.3660620205333731,1.9997516172210914
2022-12-01,1.4394919523231033,2.0741223805247655
2023-01-01,1.3546036724026576,1.9747719182199943
2023-02-01,1.4382545129845388,1.9800643066298984
2023-03-01,1.4006988111414864,1.9599864543311516
2023-04-01,1.4497961058696178,1.9994213816365194
2023-05-01,1.4710240204517608,2.023574392084597
2023-06-01,1.4746751020705222,2.114007931170371
2023-07-01,1.5701278720773428,2.2459643068877893
2023-08-01,1.6190200838859592,2.3125346890301737
2023-09-01,1.5903375240798356,2.270885939600203
2023-10-01,1.5128578702441902,2.1176465563713807
2023-11-01,1.4796052542562228,2.0037255904958466
2023-12-01,1.6115549712255384,2.2670552072495798
2024-01-01,1.6828324360478728,2.339376464766204
2024-02-01,1.7095827404512896,2.417939649941823
2024-03-01,1.7980040693701704,2.526849981439305
2024-04-01,1.8537763575979636,2.6201918197056493
2024-05-01,1.7766314544765245,2.4793041067536734
2024-06-01,1.861947073551942,2.6520868099497212
2024-07-01,1.9265007785919877,2.814129313470303
2024-08-01,1.9483106939064274,3.0462386989226946
2024-09-01,1.9928003686017806,3.1904781009778094
2024-10-01,2.0330489576464306,3.222382881697395
2024-11-01,2.012927872112604,3.203057901416045
2024-12-01,2.128270652112528,3.4394115441561035
2025-01-01,2.075085168516236,3.2443281215399753
2025-02-01,2.130814489688168,3.367255714229988
2025-03-01,2.1037641711523634,3.2608504335081943
2025-04-01,1.9805860845213918,3.031351779758866
2025-05-01,1.9634140891158094,3.087947116715413
2025-06-01,2.086804612803345,3.344493761017681
2025-07-01,2.1875705899668247,3.5183071016496976
2025-08-01,2.2379535785485642,3.606124047671238
2025-09-01,2.283875388942462,3.562634191589494
2025-10-01,2.358688639029051,3.696054842728496
2025-11-01,2.414913646666298,3.8267103811795584
2025-12-01,2.419622668086798,3.7847313681771304
2026-01-01,2.414417960200982,3.7622500643583674
2026-02-01,2.4500011671754365,3.917630991390017
2026-03-01,2.428828273871234,3.934986096646554
2026-04-01,2.3026052560961796,3.7832574374271544
