c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.035253418807172,1.2229330987228784,0.1204595897662339,100.0,1.7442110769258024
0.9,0.0,0.0,-0.0303262799435401,1.232273576064705,0.1018238266122504,100.0,2.0172342048403227
1.1,0.0,0.0,-0.0491351955960269,1.2030181292141902,0.1230872950323914,100.0,1.65673249559807
1.0,-0.1,0.0,-0.0084796558017443,1.289311049601224,0.119991206920644,100.0,2.192891972873072
1.0,0.1,0.0,-0.0045501317920801,1.3101402423919482,0.1262638029022599,100.0,2.38180332108903
1.0,0.0,-0.1,-0.0305548320054655,1.2206492373871063,0.1183304317485386,100.0,1.626364699971357
1.0,0.0,0.1,-0.0500992117032917,1.2031350619854475,0.1178690642992562,100.0,1.6545284154439914
1.0,0.1,0.1,-0.0306284109880115,1.228221343570684,0.1231377772810849,100.0,1.718852938767699
0.9,0.1,0.0,-0.011374130242705,1.2906755702220516,0.1103368884220848,100.0,2.1799912704407083
1.1,0.1,0.0,-0.0235759750939258,1.269873117094994,0.1332586797641624,100.0,2.020916407669524
1.0,0.2,0.0,-0.0388941471359981,1.2339186928199313,0.1261082828767459,100.0,1.731922948026146
1.0,0.1,-0.1,-0.001459362015904,1.2784186559035198,0.1149059671208073,100.0,1.9219874068123803
1.1,0.1,-0.1,-0.0129392113280394,1.2708629265532476,0.1319556629071468,100.0,1.9412742096228603
0.9,0.1,-0.1,0.001498955086782,1.2958436933977062,0.1059264054235562,100.0,2.2645543644211985
1.0,0.2,-0.1,-0.0058460850648969,1.2893465464504337,0.1241828195188416,100.0,2.014666505972994
1.0,0.1,-0.2,0.0215046724530485,1.374629309148536,0.1344550550250034,100.0,2.597877177423169
0.9,0.1,-0.2,0.0170639097304128,1.3835639281800134,0.114238939806685,100.0,2.765384675080641
1.1,0.1,-0.2,0.0275134370351754,1.3760369048703385,0.1362141401534341,100.0,2.564702754430698
1.0,0.0,-0.2,0.0224999496965577,1.3669152452501168,0.1195568645771541,100.0,2.6168639080867
1.0,0.2,-0.2,0.0136572447605246,1.3430951288865631,0.1150811078163527,100.0,2.364036644663589
1.0,0.1,-0.3,0.0418141105936602,1.4320889598988202,0.1284342858994399,100.0,2.817156579139503
1.1,0.1,-0.3,0.0358591041839488,1.4394283638758687,0.1348787616872097,100.0,2.824854395738981
0.9,0.1,-0.3,0.0198262147523164,1.349582158862467,0.109269055234781,100.0,2.6485795098065723
1.0,0.0,-0.3,0.0451859139751226,1.4205037062053152,0.1261300991109167,100.0,2.734268060209581
1.0,0.2,-0.3,-0.0151689011894169,1.3082520656161964,0.1242137644387119,100.0,2.0637450088865217
1.0,0.1,-0.4,0.0338542252578928,1.400703516926296,0.1194508173161219,100.0,2.6615512825317955
0.9,0.0,-0.3,-0.0039537103784477,1.318005836033919,0.1061499226915144,100.0,2.384396174734588
1.1,0.0,-0.3,0.0472393109372569,1.4051545521313542,0.1331147394846566,100.0,2.737345194465508
1.0,-0.1,-0.3,0.0272296536399358,1.3779632343256214,0.1257151793916227,100.0,2.6334605048025765
1.0,0.0,-0.4,0.0445462020512859,1.4324966257157303,0.1134970637629177,100.0,2.989928547370907
1.1,-0.0,-0.4,0.0518987857781578,1.438673291427253,0.131527813103622,100.0,2.903776221676043
1.2,-0.0,-0.4,-0.0311018104530427,1.373023491394857,0.1434818645315494,100.0,2.62358124804434
1.1,-0.1,-0.4,-0.0040023603041777,1.3288052422085548,0.1337659683563038,100.0,2.2921914729862243
1.1,0.1,-0.4,0.0338125143581485,1.3801594198879903,0.1257999135524579,100.0,2.5284924866863747
1.1,-0.0,-0.5,0.0207550816805228,1.3769715303721142,0.1336329636668821,100.0,2.690643750246007
1.2,-0.2,-0.1,-0.06223918071524437,1.2255590919108132,0.13741309605628432,100.0,1.6704195166337679
0.8,0.1,-0.4,-0.0015689325643959181,1.3456527173568686,0.10505287193125297,100.0,2.9433782238385082
1.3,0.1,-0.5,-0.028669344310552285,1.3421121507827007,0.1457256856969258,100.0,2.423374041821868
