c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.06743895130609116,1.543499977967067,0.19498643932504964,14.507899278054785,2.0806281289386637
0.9,0.0,0.0,-0.05795126713681224,1.5558989978494107,0.2029431617951787,14.955087239463499,1.9136336227744406
1.1,0.0,0.0,-0.07180863846016483,1.515555165926601,0.19861141802588433,14.85027021947613,1.984274194430355
1.0,-0.1,0.0,-0.06252583597373891,1.54037971052203,0.20940211431239084,12.628794745989506,2.0352416496134587
1.0,0.1,0.0,-0.06746169721658443,1.518421071265345,0.1918702503984269,13.40479129166717,2.0460387589180327
1.0,0.0,-0.1,-0.08654945193022869,1.5343741973937248,0.18945509896624876,18.82931054509997,2.245726713968135
1.0,0.0,0.1,-0.10300556603200806,1.4925840908610217,0.21833832319456806,21.537784508989986,1.8231229245170266
0.8,-0.1,-0.2,-0.03443303646305248,1.6449113156151562,0.1682668155055382,11.549655466909382,2.6842580468548576
0.7,-0.1,-0.2,-0.02573707478233278,1.7694401378079303,0.16649675846192455,20.09802675565815,3.4784593316899604
0.9,-0.1,-0.2,-0.07470361026491869,1.557196638192009,0.1874212713811675,20.430684312998938,2.27059087278577
0.8,-0.2,-0.2,-0.04641813326740056,1.6274533870057255,0.16262741307451328,13.798404676777784,3.0969068122229553
0.8,0.0,-0.2,-0.05641828961736746,1.6037679626038737,0.17203966721580385,12.151883457300164,2.7026349885353436
0.8,-0.1,-0.3,-0.06585030631646181,1.6033774173215607,0.16323561149659718,19.447968049699504,3.0883533731320814
0.8,-0.1,-0.1,-0.0628183835963488,1.549730937335379,0.1742564891333876,11.244401987169566,2.4500147414714166
1.0,-0.3,0.0,-0.046196393909769935,1.5988135503348757,0.18802437896470922,16.128141380785944,2.249676266832749
0.7,-0.2,-0.2,-0.018630992091871888,1.7715249421839174,0.17138508181808826,20.991480783632372,3.212767439636736
0.7,0.0,-0.2,-0.0107998273820714,1.730664213396078,0.1700888799213135,9.441230188369506,3.1018479912012484
0.7,-0.1,-0.3,-0.019115476906794854,1.7459422385103998,0.16027616566503985,15.972624626535026,3.563269037349272
0.7,-0.1,-0.1,-0.044723553745046954,1.697038902785558,0.18662204953824318,20.55229562758758,2.755594214244468
0.9,-0.2,0.1,-0.0503851145179701,1.609563357897217,0.19442460638698364,20.511830287256902,2.2485018375766916
0.7,0.1,-0.2,-0.02692808892627916,1.7340259364887916,0.17816209962074003,22.44498716244182,2.80685738212411
