c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.1250143203012394,1.3183941575216689,0.2007334337758957,100.0,1.3373218097021151
0.9,0.0,0.0,-0.2207706067098479,1.2539368616347606,0.2028370014167143,100.0,1.2033191490345403
1.1,0.0,0.0,-0.1186833134031785,1.3689077113103816,0.1875815020463515,100.0,1.5635408972391536
1.0,-0.1,0.0,-0.1684028373191976,1.3216153639878463,0.2077812252624471,100.0,1.3739222465831848
1.0,0.1,0.0,-0.1272535293557979,1.3498329467247885,0.1810578133970959,100.0,1.5585198345918088
1.0,0.0,-0.1,-0.1267929868543404,1.364659194163598,0.1898133738387291,100.0,1.607061335414984
1.0,0.0,0.1,-0.195731955931499,1.3132038335447551,0.2094115139617354,100.0,1.3781303036006145
1.2,0.0,0.0,-0.143115859936682,1.3991387760534602,0.2039662875857382,100.0,1.5559297205381486
1.1,-0.1,0.0,-0.1362631770784954,1.3510994656895945,0.1974150121274943,100.0,1.527080229643522
1.1,0.1,0.0,-0.107310517248174,1.3824384137462715,0.193100674711981,100.0,1.5811590523592205
1.1,0.0,-0.1,-0.1080254332351824,1.4317157783801826,0.2046763913326935,100.0,1.6667236763398978
1.1,0.0,0.1,-0.2447714280335124,1.2265073175236574,0.2088581396309116,100.0,1.1447134055765114
1.1,0.1,-0.1,-0.1019289716369787,1.374208266470459,0.2045092708599232,100.0,1.4754225928392362
1.0,0.1,-0.1,-0.1589191191828646,1.3313163104045938,0.1868444772348028,100.0,1.477859396840442
1.2,0.1,-0.1,-0.1235000686331934,1.4105793438596366,0.2001358082301976,100.0,1.5904119662313572
1.1,0.2,-0.1,-0.0855389149606929,1.4568450742134138,0.2032308558876808,100.0,1.6079065215583084
1.1,0.1,-0.2,-0.0908306829635517,1.4309224894744728,0.1957799618610815,100.0,1.715717199970769
1.2,0.2,-0.1,-0.2028716642749467,1.327919195004117,0.2112268879748653,100.0,1.3325107861304324
1.0,0.2,-0.1,-0.1555095014995335,1.3902445449945258,0.1913656811819316,100.0,1.7527053141784432
1.1,0.3,-0.1,-0.143212989884301,1.4518058214939982,0.2015300127299595,100.0,1.7056786999521714
1.1,0.2,-0.2,-0.12057802333945722,1.3956380698511184,0.2086534197769396,100.0,1.5684235383157303
1.1,0.2,0.0,-0.15640286499862993,1.3758897567689976,0.19824297620036752,100.0,1.580325128571724
1.1,0.2,-0.3,-0.11220194831618806,1.4298837354934482,0.20192844956504283,100.0,1.6848443844030867
1.2,0.4,-0.1,-0.2827706098063074,1.3450949671294057,0.23347631108826153,100.0,1.3817770919691865
1.3,0.2,0.2,-0.09764221384345102,1.4266807552283636,0.20382627369755196,100.0,1.5393111214125714
1.2,0.3,-0.4,-0.09965504568645113,1.517677101255047,0.2059899783221306,100.0,1.8804902849699492
1.3,-0.1,-0.2,-0.04995733266648702,1.520516418385366,0.20817955520641715,100.0,1.924086820693517
1.2,-0.1,-0.2,-0.06801014888189118,1.4889288076213743,0.20576840378442887,100.0,1.8361754663346237
1.3,-0.2,-0.2,-0.0647787325165522,1.5047889252273385,0.19970694984291337,100.0,1.7997038528361995
