c1,c2,c3,reward,return,std,lambda,Sortino (MAR)
1.0,0.0,0.0,-0.06016029356254444,1.1191913195219152,0.22667425255347262,23.222034578552645,0.943693389506346
0.9,0.0,0.0,-0.03277918295261946,1.1377434709417604,0.2246315093148188,18.021194282849105,0.8944079757670107
1.1,0.0,0.0,-0.0626258364853946,1.0860558530173525,0.2287757388863938,17.32703153737229,0.8354686287662055
1.0,-0.1,0.0,-0.06449328221695261,1.060116023648242,0.22745943343039704,14.828808605156606,0.771995104730365
1.0,0.1,0.0,-0.07852549838164617,1.0520455638761184,0.24397700387187224,21.040648144368905,0.7688451617859962
1.0,0.0,-0.1,-0.07689101963985111,1.0510768496865601,0.2258411692511459,16.92752000435947,0.746947741099886
1.0,0.0,0.1,-0.08101824731404565,1.09510469010737,0.2341047073371335,24.9327491176187,0.890368423732327
0.9,0.2,-0.1,-0.10984571332870885,1.0090140955114042,0.22874238561878643,28.841510969174188,0.5834460957759589
0.8,0.0,0.0,-0.08685065361847175,1.0744697573818343,0.21194456303945683,33.301855622054184,0.7912334953875995
0.9,-0.1,0.0,-0.048255503758932596,1.1261526338776944,0.22299873394552536,19.185868947607293,0.9443667030869751
0.9,0.1,0.0,6.583812480015985e-05,1.2382114609792367,0.22345588480842007,14.69337464226048,1.2092549926414191
0.9,0.0,-0.1,-0.04123372984401332,1.1472111884328686,0.21681325262830728,21.260759564716878,1.0066835623104327
0.9,0.0,0.1,-0.0410210290309652,1.1868744396642639,0.21903867015328,24.678429093602034,1.1730677546144046
0.8,-0.2,0.2,-0.0744785014793482,1.1018498304507258,0.21411854074764194,22.0841832748141,0.9777594819406638
0.8,0.1,0.0,-0.13611555388130359,1.052958530840424,0.23298954535541924,33.116284136407145,0.8279419221427133
0.9,0.2,0.0,-0.041492437634095915,1.1956012289926656,0.2344571287385401,33.762209019200725,1.0856152117167017
0.9,0.1,-0.1,-0.07157959687406684,1.0701846833131405,0.2318721630708398,29.067071876981434,0.7206527515667763
0.9,0.1,0.1,-0.07952853246402454,1.0616808910233426,0.24032409560149387,18.415383925571884,0.8298066207402748
0.9,-0.1,0.1,-0.047633973799033676,1.1767067106595506,0.21902495559838028,28.341292020322303,1.12996149143661
1.2,-0.2,0.1,-0.08044526343360521,1.0671925630916623,0.23175466966884786,25.268285864874375,0.7666037147752544
1.1,0.1,-0.0,-0.038430485740154154,1.188496065128774,0.22273050130154756,29.84748918630792,1.0620059690885761
0.7,-0.2,-0.3,0.012941890406653993,1.2864005195494368,0.19407315954019125,16.116635079988853,1.3922856526016094
0.8,-0.2,-0.3,-0.09411793769956459,1.0382751073709877,0.2178733575040593,23.138037980187498,0.7377514337285132
0.7,-0.3,-0.3,-0.0019280870967190444,1.245256353762917,0.19877383848264435,18.400560550828363,1.2948066455617426
0.7,-0.1,-0.3,0.016160016783678944,1.3029732293321172,0.1875314915538024,21.990327714679935,1.4767708264015202
0.7,-0.2,-0.4,0.029591615865352413,1.3745714911260232,0.18789921457394454,25.1983238948868,1.7891164569696476
0.7,-0.2,-0.2,-0.006834541299982075,1.266049250813408,0.2044001169626606,32.84612168984366,1.251775536459943
0.9,-0.3,-0.1,-0.02907126615948931,1.1605278000972288,0.20449279902634146,20.52843809598168,1.053696149061722
0.8,-0.2,-0.4,-0.030464131569740892,1.1856522147561768,0.1868249321275278,22.30258811594555,1.1817990083036252
0.7,-0.3,-0.4,-0.012899526935125768,1.2742241163672823,0.19174814103849147,32.45410737770276,1.5179609058939318
0.7,-0.1,-0.4,0.03543390464803117,1.373126668059785,0.17895586174084802,14.348274497356387,1.9256941623118016
0.7,-0.2,-0.5,0.04183875609162222,1.3663319006701011,0.1933340111804739,14.456781953949527,1.7079835157903998
0.7,-0.4,-0.6,-0.018235333935106707,1.2832017154725746,0.20076659496300162,34.09960909264883,1.5699752662589643
0.8,-0.2,-0.5,0.027153065352230586,1.3818865080776943,0.18046252244144106,34.483188109668724,1.979328553206713
0.7,-0.3,-0.5,-0.005889086175361665,1.279131487693925,0.1944146977761175,27.29604061687133,1.5740187188603034
0.7,-0.1,-0.5,0.04738920032777448,1.4130708640888754,0.18549586608345572,20.4459392219086,1.9792000983415656
0.7,-0.2,-0.6,0.03582682878319075,1.375533632251043,0.1997890256492114,25.01968333420347,1.741053948528483
0.8,-0.1,-0.5,0.05132887652729154,1.3953702059507604,0.18813659674429353,13.962941914225693,1.7706304598286715
0.7,0.0,-0.5,0.03871229622686924,1.3834952313753295,0.18502637809525535,16.76320503919739,1.8223108453073806
0.7,-0.1,-0.6,0.045790040933346245,1.4204582341006422,0.19529491483617978,30.539862007479584,1.8246352754374624
0.7,-0.0,-0.6,0.03856578840801894,1.3625044834305438,0.19347735859456602,17.236789177493073,1.6119376080042223
0.9,-0.1,-0.5,-0.023813677444236167,1.1808512275582368,0.2039866723565884,18.43664008784455,1.1068530249392081
0.8,0.0,-0.5,0.04346794606108389,1.349528467156961,0.19559772277513787,16.57195453977564,1.507543041328613
0.8,-0.1,-0.6,0.0435466164823304,1.3701106588264167,0.19191140267332624,14.449031244156448,1.704484546555683
0.8,-0.1,-0.4,-0.025117491795084775,1.2008524651985173,0.20077639509862075,29.89889115153191,1.0870487784981424
1.0,-0.1,-0.6,-0.054377981119900845,1.1524886228995515,0.19459827815659447,27.6381836193248,1.0888698468665927
1.0,-0.1,-0.3,-0.1088839532847973,1.0733865093877053,0.20737276053326056,26.03559465835729,0.8838752964938235
0.7,-0.3,-0.2,0.0016121462735694944,1.2400182252329917,0.19501892151336064,13.999438847594162,1.2751364248723325
0.8,-0.0,-0.2,-0.08528220084053144,1.0108706950506625,0.21627258925293033,14.559886031760579,0.6378546898612479
0.9,0.0,-0.5,-0.05149687791016608,1.143747530177408,0.20752345218013413,33.69310226847962,0.9703443054645472
0.7,-0.1,-0.2,-0.009919842842228929,1.2511529408832545,0.1943509713749459,29.478557913907906,1.28194974115544
1.0,-0.4,-0.5,-0.06299666636963976,1.1538279510847431,0.19072361165559135,30.49121289465037,1.1683609305018174
0.7,-0.3,-0.6,0.006057382433485866,1.2907059171183284,0.20059024670429512,21.898278835454146,1.5738781864866167
0.7,0.1,-0.3,0.0077549004490508906,1.2686593425991315,0.19171997512540032,31.587930383529926,1.2131281937769074
0.9,0.0,-0.2,-0.054622207042009915,1.0997209935193026,0.21000092671983472,19.939787588857403,0.8620015611063709
0.7,-0.0,-0.4,0.04368199448576232,1.384984671863119,0.18193366342327624,20.755036887396045,1.7463754061958006
1.1,-0.1,-0.4,-0.060893528313159265,1.1221693935636792,0.21218564492678693,19.030312323367884,0.9825487250564399
0.7,-0.0,-0.3,0.014819954879328202,1.2802721721812063,0.18937203675295367,28.76417934987998,1.292215778392196
1.0,-0.3,-0.4,-0.0399567146361726,1.1625746719060095,0.198046698058702,18.81275336475397,1.1942782196622226
0.9,-0.2,-0.6,-0.02827532527010159,1.2084673899251819,0.19948779592021795,24.373792189589672,1.305517695685143
0.8,-0.2,-0.6,0.02542572847617278,1.331855198638567,0.1899851099947585,21.00330408770677,1.6995247850693975
0.9,-0.1,-0.6,-0.012600044349628272,1.2410395820525026,0.1923992036378122,26.412770370871318,1.419398957298302
0.7,0.2,-0.6,0.014079984261310154,1.2671133468289844,0.1923421675222273,17.385388622294375,1.2439302490106283
1.1,0.0,-0.6,0.008115149460325686,1.2612554762132229,0.22351173073057357,21.81691335734305,1.1719489688141478
0.9,-0.4,-0.6,0.009041160904845136,1.3094944979344325,0.20829660571533756,19.132809370054403,1.6376209324673794
1.1,0.2,-0.4,-0.022396367314565624,1.1490380672359246,0.2258843132894534,26.192740324140082,0.8240876604247145
1.1,-0.2,-0.6,-0.01216592363252756,1.252599393154372,0.20005213490516568,32.55372793736304,1.2893206229082452
0.8,0.2,-0.2,-0.07716676532468793,1.0204120819077183,0.21501007963888336,20.37400688883033,0.5401976154769
0.7,0.1,-0.4,0.026066823635495465,1.3453016456086304,0.1875624506598868,28.185964508053413,1.517813717243069
1.1,-0.0,-0.5,-0.027410698412189953,1.1799036984788012,0.22294736647422703,18.354449563751597,1.0473002860018217
0.7,0.1,-0.5,0.030133670293870967,1.330585673054593,0.1874558392308108,17.218656744385285,1.4931125592923569
0.9,-0.2,-0.5,-0.03357462083421697,1.1796780624618175,0.2021179282216948,23.151645759168364,1.156374966795993
0.9,-0.1,-0.2,-0.09983712547673146,1.082408391455292,0.21727706716983242,33.670179956349365,0.8193445850806156
0.8,-0.1,-0.3,-0.03590825102977946,1.1172325617212508,0.2227542224415434,22.479428195614584,0.8283891140145534
0.9,0.1,-0.3,-0.045115115356442095,1.1080596273721643,0.2110121958119067,20.15139185743127,0.8701031695985945
0.8,-0.0,-0.4,-0.03757568731242397,1.1520327360623377,0.2013801353009404,19.523409866779136,1.0094568027165756
0.7,0.1,-0.6,0.02738807218992565,1.3291432360502726,0.18920094616910504,19.470423459088337,1.5132455233617272
0.8,-0.4,-0.6,0.0014894880263456214,1.284997790032508,0.20606938666363736,25.00599128607393,1.493474312855223
1.0,-0.0,-0.6,-0.020917355978549948,1.1887559991301389,0.21471250347047138,24.125712981105295,1.037960220548692
0.9,0.1,-0.4,-0.05642740094707354,1.0599560837654072,0.2286347161391165,15.177133593634776,0.6602167918803917
1.1,-0.1,-0.6,-0.005812210425340728,1.239915466556044,0.20918644730217156,34.36847740835339,1.1824126864420605
0.9,0.0,-0.3,-0.04874618329798247,1.140626002062642,0.215627190463931,27.163552138645677,0.9392339541753617
1.0,0.2,-0.4,-0.05369811373754883,1.073446407061318,0.228263626008491,18.545391239969593,0.6907530577250459
1.0,0.2,-0.6,-0.020910245144910432,1.1729801878546453,0.22375144737645603,20.721667125192017,0.9141321508260054
0.8,-0.3,-0.6,0.0037653934397779273,1.2709997856176967,0.19555869121696612,19.21876879654431,1.6164197729656058
0.9,-0.2,-0.3,-0.07694540223797383,1.0807923975882754,0.2070760967896707,22.679023717559183,0.8450690216015014
0.9,-0.3,-0.4,-0.034238988479960666,1.1900031043489883,0.197840224724627,23.18955667734827,1.2069129331949935
1.1,-0.1,-0.2,-0.0661657236313768,1.0792975582876587,0.2228364076154299,17.923707068132604,0.797276293470675
0.7,0.2,-0.5,0.005987438527561624,1.2563432357314603,0.19904719384138522,21.556252522539967,1.1895102880763866
0.9,-0.1,-0.3,-0.047301919276223264,1.1369899145328974,0.21358177226675784,19.65587999822753,1.0382206451720812
1.0,-0.2,-0.5,-0.11121279377037335,1.107877375874249,0.20076191642937471,29.51766250579867,1.076105451004881
1.0,-0.0,-0.3,-0.11358735701594368,1.0394735461422087,0.22553680083821998,24.806472327398904,0.7285557937240547
0.8,0.1,-0.3,-0.01599691499653199,1.1916802939269047,0.2148465995938676,25.68510981655106,0.9847151498073526
0.7,0.1,-0.2,-0.008577943916385425,1.222486080114603,0.19834359578982833,17.725046984331026,1.210872394137773
1.0,-0.3,-0.6,-0.02426271589661971,1.2489274691349506,0.19056696328725492,31.984273744086245,1.4602545352228746
0.8,0.1,-0.5,0.030186237896123562,1.3242007623147716,0.1902215453996486,31.05906097531257,1.3965611745999167
1.1,0.1,-0.2,-0.11938436417432319,1.0327870918983033,0.23272674513070157,25.01966593911117,0.7281170448081087
0.7,0.2,-0.4,0.0033569533505848894,1.2473162783112812,0.20034435104734766,22.39851777939193,1.1531430858349212
0.8,0.1,-0.6,0.030775963981469954,1.3358883518776603,0.19986759543126661,23.04970465168777,1.4741297399225857
1.1,-0.3,-0.6,-0.060526029290488316,1.1555824094603615,0.1958004701496982,31.29907382769533,1.0939195115647058
0.8,-0.3,-0.3,-0.0513174036244249,1.1682521631395952,0.1994107371080543,22.982058676713535,1.315323246185528
